O3,YEAR,SO2,PM10,RADSOL,PM2.5,WD,MONTH,HR,TEMP,NO2
13.937083333333334,2014.0,21.425833333333333,59.30318181818182,,,151.15958333333333,2,21.7975,20.48708333333333,8.536666666666667
17.372916666666665,2014.0,8.9375,63.401250000000005,,,164.66,2,25.22125,20.78291666666667,7.93625
16.799583333333334,2014.0,24.33791666666667,64.645,,,163.86416666666665,2,23.582083333333333,21.19125,7.72375
17.312083333333334,2014.0,9.211666666666666,86.84125,,,187.2575,2,30.57375,21.541666666666668,10.857916666666666
18.021666666666665,2014.0,5.585833333333333,66.74333333333333,,,255.015,2,38.96416666666666,20.937916666666663,10.585
18.5,2014.0,16.554166666666667,94.20916666666666,,,157.14041666666665,2,38.958333333333336,20.875833333333333,12.5625
17.865,2014.0,15.684583333333334,59.97708333333333,,,171.9,2,46.092083333333335,21.242916666666662,6.755
15.532916666666669,2014.0,6.09875,47.5325,,,226.2179166666667,2,42.61291666666667,20.648333333333333,7.667916666666667
14.02625,2014.0,6.760416666666667,81.63291666666667,,,232.75041666666667,2,42.48166666666667,21.1475,9.003333333333334
13.892083333333332,2014.0,8.384166666666667,83.77166666666666,,,225.1654166666667,2,41.7275,21.03,8.680833333333334
13.506666666666668,2014.0,6.014166666666667,65.93541666666667,,,258.55333333333334,2,39.49166666666667,21.54875,9.2025
13.626666666666669,2014.0,5.649166666666667,50.70875,,,247.4970833333333,2,32.483333333333334,21.48583333333333,8.34
14.712083333333332,2014.0,7.81375,65.4075,,,196.46041666666667,2,29.15875,21.36458333333333,8.764583333333333
16.11,2014.0,6.3429166666666665,60.52666666666667,,,251.0195833333333,3,39.1775,21.885,9.06625
14.01,2014.0,6.056666666666668,51.66916666666666,,,260.72083333333336,3,37.8425,22.71333333333333,8.8475
13.897083333333333,2014.0,7.895833333333333,62.63291666666667,,,233.0391304347826,3,38.715,21.785,9.965416666666666
12.896666666666668,2014.0,10.535,58.00541666666666,,,175.15583333333333,3,46.09041666666667,20.75875,7.3379166666666675
11.885833333333332,2014.0,5.907916666666666,50.19,,,254.6383333333333,3,35.307916666666664,20.065416666666668,7.580416666666667
14.170416666666666,2014.0,8.925416666666667,62.312916666666666,,,196.0320833333333,3,32.63875,19.97791666666667,8.109583333333333
13.556666666666668,2014.0,11.799166666666666,55.0225,,,189.20916666666668,3,39.906666666666666,19.57166666666667,6.559583333333333
13.576666666666666,2014.0,,40.255,,,243.32,3,44.01125,18.99,5.715
13.437083333333334,2014.0,,36.97708333333333,,,218.3095833333333,3,48.07083333333333,19.023333333333333,7.0625
9.224583333333332,2014.0,,37.43666666666667,,,242.22916666666663,3,45.990833333333335,19.23875,7.045416666666667
12.1975,2014.0,,33.128750000000004,,,250.045,3,35.843333333333334,19.174166666666668,5.582083333333333
13.799166666666666,2014.0,,54.77791666666667,,,197.1391304347826,3,25.56625,20.194166666666664,10.232083333333334
20.640833333333333,2014.0,10.421666666666669,41.715,,,138.2275,3,40.88333333333333,20.54583333333333,7.730416666666667
13.31375,2014.0,8.385416666666666,51.785,,,211.64125,3,27.355833333333333,20.26875,8.145833333333334
11.375416666666666,2014.0,6.435,47.35125,,,255.35458333333327,3,33.395833333333336,21.067916666666665,6.1745833333333335
10.46875,2014.0,6.322083333333333,42.35083333333333,,,241.34291666666664,3,31.567083333333333,20.90791666666667,7.204999999999999
17.132083333333334,2014.0,8.76,54.23374999999999,,,217.52375,3,33.204166666666666,17.09,7.779583333333334
12.9475,2014.0,11.908333333333331,67.24249999999999,,,196.27875,3,30.85875,18.94375,9.59625
11.509583333333332,2014.0,9.520833333333334,49.97333333333333,,,240.6445833333333,3,40.20125,20.889166666666664,9.575833333333334
16.291666666666668,2014.0,34.18083333333333,61.61166666666667,,,124.66208333333331,3,40.177083333333336,22.08375,9.212916666666668
16.484166666666667,2014.0,38.13291666666667,56.77913043478261,,,170.44125,3,44.9725,22.644166666666667,6.898333333333333
12.206666666666663,2014.0,16.475833333333334,56.76583333333334,,,245.5795833333333,3,37.48125,23.18375,7.21375
17.2925,2014.0,16.057142857142857,54.96,,,180.25956521739133,3,38.24458333333333,23.86791666666667,7.396666666666667
17.155833333333334,2014.0,30.292916666666667,60.56458333333333,,,155.60875,3,38.32875,23.8275,7.768333333333333
14.55375,2014.0,25.475416666666664,78.99791666666667,,,137.70041666666663,3,41.255,22.47625,8.481666666666667
13.849166666666669,2014.0,27.11125,41.56541666666666,,,160.66375,3,48.336666666666666,20.75125,6.69625
13.5475,2014.0,21.07166666666667,46.81166666666667,,,239.9925,3,36.59666666666666,21.550833333333333,7.139166666666667
13.937916666666666,2014.0,10.572916666666666,51.562916666666666,,,249.85,3,37.83166666666667,21.679166666666664,8.396666666666667
10.434166666666668,2014.0,33.915,83.27666666666666,,,127.90875,3,34.03541666666667,22.22083333333333,8.724583333333333
21.230833333333333,2014.0,50.001666666666665,42.602916666666665,,,149.73583333333332,3,36.70541666666667,21.199583333333333,6.392500000000001
13.982916666666666,2014.0,11.6125,60.385,,,237.7083333333333,3,34.83541666666667,22.219166666666663,9.562083333333334
15.502916666666666,2014.0,16.309583333333332,63.45043478260869,,,230.0175,4,31.062916666666663,22.63416666666667,8.347916666666666
17.215416666666666,2014.0,10.595416666666669,49.32291666666666,,,240.1233333333333,4,32.60458333333333,23.120416666666667,7.098333333333334
12.915,2014.0,11.115,55.77,,,258.17125,4,25.99458333333333,22.7125,7.910833333333333
16.714583333333334,2014.0,12.515416666666669,64.24130434782609,,,232.63,4,17.292083333333334,22.754583333333333,8.445833333333333
17.041666666666668,2014.0,22.797083333333333,74.46375,,,190.0483333333333,4,39.04333333333333,23.34708333333333,6.490416666666667
17.085833333333333,2014.0,8.01125,54.672083333333326,,,243.6375,4,30.44,23.18875,7.306249999999999
13.848333333333334,2014.0,7.81875,51.38260869565217,,,257.8575,4,25.89833333333333,21.74416666666667,7.805
12.175416666666669,2014.0,28.84125,62.75375,,,98.78,4,29.87875,20.42833333333333,8.282083333333334
17.195833333333333,2014.0,61.91583333333333,56.325,,,67.97583333333334,4,23.293333333333333,19.08375,7.265833333333333
18.72875,2014.0,47.38625,60.385,,,141.93,4,24.589166666666667,21.219166666666663,6.514166666666667
16.015416666666667,2014.0,27.33458333333333,70.20666666666666,,,170.34875,4,21.18583333333333,23.54125,9.07
17.892083333333336,2014.0,20.99875,66.455,,,170.66,4,18.355416666666667,25.114166666666662,9.544166666666667
17.544166666666666,2014.0,11.05625,61.435,,,247.2745833333333,4,28.844166666666663,24.879166666666663,8.309583333333334
14.432916666666666,2014.0,6.253333333333334,53.11608695652174,,,260.66125,4,23.69541666666667,24.132916666666663,9.36875
15.782916666666663,2014.0,55.876666666666665,72.49791666666667,,,90.73166666666668,4,42.255,22.657916666666665,6.387083333333333
13.686666666666667,2014.0,29.51833333333333,66.6425,,,162.14083333333335,4,40.27666666666666,20.64625,5.7195833333333335
12.52125,2014.0,5.6241666666666665,45.48,,,240.24916666666664,4,38.5175,22.64708333333333,6.495833333333334
14.837916666666668,2014.0,29.60458333333333,53.21333333333334,,,96.63791666666668,4,41.76291666666666,22.92708333333333,7.111250000000001
17.223333333333333,2014.0,39.21791666666667,43.06833333333333,,,129.0475,4,47.32916666666667,22.459166666666665,5.71625
18.82166666666667,2014.0,46.45416666666667,43.12173913043478,,,127.2825,4,49.38833333333333,22.52625,6.555
15.35625,2014.0,16.288333333333334,54.42416666666667,,,170.89333333333332,4,40.61625,22.57333333333333,6.890416666666667
11.564166666666669,2014.0,31.58833333333333,49.59,,,131.83333333333334,4,36.15083333333333,23.383333333333336,6.370416666666666
16.893333333333334,2014.0,41.47958333333333,43.23208333333333,,,149.9,4,38.76958333333334,23.364166666666662,5.952500000000001
13.575,2014.0,8.696250000000001,56.88041666666666,,,233.0041666666667,4,30.594583333333333,23.5,7.891666666666667
12.339583333333332,2014.0,8.490833333333333,67.13125000000001,,,230.0716666666667,4,29.899583333333336,23.975416666666664,7.842083333333334
13.762916666666667,2014.0,20.62625,61.39208333333334,,,174.0895833333333,4,44.81,22.49625,7.579583333333333
13.85625,2014.0,7.365416666666667,46.76333333333333,,,246.17625,4,41.52291666666667,22.706666666666667,7.415
15.275416666666668,2014.0,8.886666666666667,45.99583333333334,,,260.34083333333336,4,30.286666666666665,23.707916666666662,8.25625
16.035416666666666,2014.0,7.90625,60.70541666666667,,,252.435,4,31.01,23.9125,8.46375
14.146666666666668,2014.0,31.887083333333333,75.59625,,,160.16208333333333,4,34.42458333333334,24.2925,7.868749999999999
14.372083333333334,2014.0,38.57083333333333,47.92916666666667,,,172.6966666666667,5,41.60083333333333,22.42375,6.172916666666667
10.76,2014.0,6.682083333333334,50.6475,,,230.01875,5,32.517916666666665,23.55458333333333,7.383333333333333
13.907083333333333,2014.0,49.7875,39.06875,,,84.22333333333333,5,52.85958333333334,20.11375,6.010416666666667
17.392500000000002,2014.0,36.31,39.14434782608696,,,107.12083333333334,5,46.69833333333333,22.11625,6.759583333333333
15.160416666666668,2014.0,16.596666666666668,43.79666666666666,,,185.775,5,34.24208333333333,24.723333333333333,9.047083333333331
17.371666666666666,2014.0,7.72125,43.51652173913043,,,228.0925,5,40.8625,24.521666666666665,7.265833333333333
15.855833333333337,2014.0,8.427916666666667,31.31583333333333,,,262.38125,5,64.87541666666667,20.44083333333333,5.614166666666667
9.97625,2014.0,8.584999999999999,21.956666666666667,,,176.43375,5,77.50708333333334,18.14875,6.489999999999999
14.81125,2014.0,10.669583333333334,28.16625,,,209.495,5,59.35208333333333,21.824583333333333,6.60625
18.258333333333333,2014.0,9.619583333333331,31.00208333333333,,,243.0725,5,49.79083333333333,23.973333333333333,8.092916666666666
18.652916666666663,2014.0,8.23,29.02208333333333,,,225.43166666666664,5,51.72708333333333,25.065416666666668,6.927499999999999
17.735833333333332,2014.0,7.565833333333334,27.045416666666668,,,252.87625,5,46.149166666666666,25.35333333333333,6.325
13.839583333333332,2014.0,9.681666666666668,35.8375,,,245.86291666666668,5,44.040416666666665,25.21583333333333,9.599583333333332
10.632916666666668,2014.0,31.504166666666663,28.88958333333333,,,59.07791666666666,5,53.32375,21.77875,5.852916666666666
13.345833333333331,2014.0,27.73,22.88583333333333,,,59.375416666666666,5,50.67666666666667,18.339583333333334,5.01
15.48625,2014.0,34.5,30.51136363636364,,,89.96791666666667,5,35.29416666666667,19.65041666666667,5.939583333333334
15.2375,2014.0,46.055416666666666,43.65625,,,117.63,5,27.993333333333336,22.07208333333333,7.02625
17.304583333333333,2014.0,36.79333333333333,40.42083333333333,,,102.11291666666666,5,22.995833333333334,24.12875,7.020416666666667
14.9625,2014.0,38.26375,50.778333333333336,,,116.23916666666666,5,28.907083333333333,23.69333333333333,8.218333333333334
18.98208333333333,2014.0,37.76291666666666,56.42250000000001,,,137.54666666666665,5,30.86375,24.144583333333333,6.7275
18.313333333333333,2014.0,34.399166666666666,58.57333333333333,,,153.01250000000002,5,38.7125,23.871666666666663,5.7875000000000005
16.663333333333334,2014.0,20.06,50.28,,,140.34375,5,47.84,23.56875,7.449583333333333
18.015,2014.0,24.751666666666665,36.99916666666667,,,149.92583333333334,5,60.21666666666667,22.016666666666666,6.000416666666666
16.404999999999998,2014.0,16.35291666666667,34.044999999999995,,,167.15833333333333,5,67.48291666666667,20.96875,7.4575
18.576666666666668,2014.0,17.00583333333333,27.90625,,,173.4045833333333,5,63.81541666666666,21.492500000000003,6.675833333333333
15.144166666666663,2014.0,21.11,30.963478260869564,,,130.00708333333333,5,68.85333333333334,21.15,6.965833333333333
17.632083333333334,2014.0,14.643333333333333,27.487916666666667,,,182.40916666666664,5,68.89333333333333,20.754583333333333,6.492083333333333
16.755416666666665,2014.0,9.472083333333334,38.10416666666666,,,209.8608333333333,5,67.40666666666667,21.78875,7.675833333333333
12.95625,2014.0,9.417916666666668,22.3575,,,199.21791666666664,5,74.44375000000001,20.14708333333333,5.363333333333333
8.80125,2014.0,6.96625,21.07125,,,216.15666666666667,5,72.22416666666668,21.111666666666668,6.372916666666666
10.393333333333333,2014.0,8.81375,21.46608695652174,,,80.06583333333333,5,56.71291666666667,23.355833333333333,6.12875
15.471666666666666,2014.0,23.35708333333333,25.570000000000004,,,71.75125,6,50.09916666666667,23.18958333333333,6.285833333333334
13.379166666666668,2014.0,39.65958333333334,27.19333333333333,,,68.16250000000001,6,47.19208333333333,23.54208333333333,6.335416666666667
17.267916666666668,2014.0,61.99125,32.31041666666667,,,68.995,6,51.08291666666667,22.51625,5.78875
12.828333333333331,2014.0,57.5825,24.976956521739133,,,65.28958333333334,6,51.685,23.454166666666666,7.0687500000000005
12.560833333333331,2014.0,54.95291666666666,28.00208333333333,,,96.66541666666666,6,52.333333333333336,23.76833333333333,6.264583333333333
10.095416666666669,2014.0,29.88,28.93958333333333,,,108.20208333333332,6,56.64458333333334,23.9075,5.863333333333333
9.060833333333331,2014.0,23.58125,22.41333333333333,,,84.23833333333333,6,57.88541666666666,23.796666666666667,5.874583333333334
11.954583333333334,2014.0,22.3225,25.730833333333333,,,117.41833333333334,6,59.404583333333335,23.607916666666668,4.889166666666667
13.832083333333337,2014.0,11.030833333333334,26.51083333333333,,,175.83583333333334,6,59.995000000000005,23.988333333333333,6.524166666666667
13.405,2014.0,17.565,31.02521739130435,,,111.09291666666668,6,50.63708333333333,25.18125,6.5808333333333335
16.825,2014.0,37.6025,35.82625,,,82.04708333333333,6,49.397083333333335,24.07875,5.970833333333334
17.899583333333332,2014.0,23.14333333333333,46.48826086956522,,,149.91625000000002,6,45.32375,24.935,6.410416666666666
15.4,2014.0,13.423333333333334,47.724782608695655,,,151.08833333333334,6,45.44875,25.64625,7.2525
14.012083333333337,2014.0,48.17,43.77875,,,102.39958333333334,6,45.98291666666666,25.67458333333333,5.459166666666667
16.53125,2014.0,17.44333333333333,35.404583333333335,,,185.80791666666667,6,47.599583333333335,25.01708333333333,5.3220833333333335
13.565,2014.0,18.3025,33.92583333333334,,,126.46916666666668,6,47.22291666666666,24.986666666666665,6.134166666666666
15.951666666666666,2014.0,21.930833333333336,35.318333333333335,,,120.32625,6,58.29083333333333,23.368333333333336,5.593333333333334
14.954583333333332,2014.0,16.878333333333334,32.743478260869566,,,119.17625,6,70.04416666666667,21.141666666666666,6.759166666666666
13.162916666666668,2014.0,16.657083333333333,30.610416666666666,,,114.83083333333332,6,73.02958333333333,20.485833333333336,6.49625
12.414166666666668,2014.0,25.80375,35.125217391304346,,,176.24375,6,80.15666666666667,19.06625,6.6125
11.191250000000002,2014.0,9.361666666666666,45.20260869565218,,,150.72416666666666,6,76.11999999999999,19.92708333333333,6.4325
19.219166666666663,2014.0,17.866249999999997,38.39875,,,152.31208333333333,6,66.16916666666667,22.169166666666666,6.7316666666666665
12.494166666666668,2014.0,6.2058333333333335,28.46913043478261,,,251.8925,6,74.7325,20.38083333333333,5.5125
13.86375,2014.0,9.299166666666666,28.235416666666666,,,228.85458333333327,6,74.39375,20.75875,5.829166666666667
11.024583333333332,2014.0,9.87375,28.079565217391306,,,187.3720833333333,6,80.5225,19.801666666666662,7.387916666666666
8.694166666666666,2014.0,8.437916666666666,26.2625,,,161.91375,6,74.62791666666666,20.885,5.645833333333333
11.206666666666663,2014.0,11.79,22.81722222222222,,,215.5386956521739,6,81.25416666666666,18.926666666666662,7.6725
12.521666666666668,2014.0,14.447916666666666,22.21,,,181.93565217391307,6,74.32416666666667,19.92833333333333,5.66125
14.772083333333336,2014.0,24.41125,27.050833333333333,,,97.3475,6,68.76416666666667,21.08458333333333,5.221666666666667
9.335416666666667,2014.0,10.657916666666669,31.85291666666667,,,124.74458333333332,6,72.41208333333334,19.75208333333333,7.504166666666666
10.269583333333332,2014.0,16.750833333333333,27.56,,,126.8175,7,69.14208333333333,20.665,6.079166666666667
10.655,2014.0,8.383750000000001,28.20375,,,167.34166666666667,7,74.11416666666666,20.46,7.3379166666666675
12.191666666666668,2014.0,12.696666666666664,24.312916666666663,,,71.355,7,65.7775,20.734583333333333,5.9025
11.522916666666667,2014.0,22.49083333333333,25.95041666666667,,,65.20875,7,63.3075,20.960833333333333,5.440833333333334
12.046666666666669,2014.0,15.275416666666668,26.09125,,,70.52875,7,61.42291666666666,20.692083333333333,5.4375
11.790416666666667,2014.0,18.48375,19.229166666666668,,,87.84916666666668,7,65.3075,20.594166666666663,5.7925
14.753749999999998,2014.0,10.472083333333332,26.32375,,,198.07333333333327,7,63.29083333333333,21.246666666666663,6.9925
14.035000000000002,2014.0,15.468333333333334,25.08458333333333,,,207.615,7,67.21041666666666,21.09375,6.291250000000001
18.679583333333333,2014.0,13.255416666666669,28.418333333333333,,,152.53875,7,70.99083333333333,20.33375,5.982083333333333
16.60625,2014.0,9.462916666666668,34.87375,,,162.44083333333333,7,71.41416666666667,20.495,5.597083333333334
12.208333333333334,2014.0,12.020833333333334,34.06583333333334,,,149.52041666666665,7,74.01958333333333,19.453333333333333,7.09
12.434166666666668,2014.0,26.95625,37.78666666666667,,,91.98208333333334,7,62.56375,20.959166666666665,6.640416666666667
13.70625,2014.0,34.93416666666667,27.20208333333333,,,70.285,7,58.775,21.70583333333333,5.470833333333334
12.1,2014.0,20.12833333333333,35.47666666666667,,,144.9704166666667,7,63.122083333333336,20.67125,7.013750000000001
13.897916666666667,2014.0,8.793750000000001,36.44541666666667,,,155.55249999999998,7,59.702916666666674,22.07583333333333,7.268333333333333
12.92875,2014.0,8.009166666666667,40.07833333333333,,,176.4575,7,62.8425,21.87,6.454583333333333
15.075416666666667,2014.0,7.089583333333334,39.57,,,245.12458333333333,7,64.08416666666666,21.968333333333334,7.125416666666666
14.234583333333331,2014.0,8.25625,27.041666666666668,,,213.31791666666663,7,73.56791666666666,20.67375,7.699166666666667
13.660833333333334,2014.0,8.471666666666666,30.25,,,190.48166666666668,7,65.74416666666666,21.18125,6.799166666666667
19.017916666666668,2014.0,7.71125,28.74291666666667,,,189.7983333333333,7,58.11333333333334,22.7725,5.877916666666667
13.345875,2014.0,10.277083333333334,38.134166666666665,,,91.62458333333332,7,49.749545454545455,23.77541666666667,6.83625
12.04375,2014.0,18.99333333333333,39.864583333333336,,,87.16041666666666,7,53.53,23.234583333333333,6.377083333333334
11.42875,2014.0,27.434583333333336,45.32916666666666,,,72.41208333333334,7,54.32791666666666,22.444166666666664,6.2625
12.781666666666666,2014.0,23.07958333333333,43.85125,,,121.78375,7,60.35666666666666,20.495416666666667,5.597916666666666
14.90625,2014.0,11.48125,45.24875,,,156.31166666666667,7,65.16958333333334,20.63583333333333,7.113333333333333
13.06375,2014.0,9.524583333333334,40.57583333333333,,,135.77291666666667,7,61.23916666666667,22.07333333333333,7.767083333333333
15.02,2014.0,9.799166666666666,39.12458333333333,,,117.06916666666666,7,60.94541666666667,22.419166666666666,6.330000000000001
12.530416666666667,2014.0,10.711666666666666,39.17375,,,177.285,7,63.38708333333333,21.215416666666663,7.177499999999999
14.333333333333334,2014.0,10.069583333333332,37.11375,,,171.89166666666665,7,62.32416666666666,20.61041666666667,6.827083333333333
12.134166666666667,2014.0,12.347499999999998,41.0075,,,145.54708333333335,7,60.88625,22.582916666666662,6.6225
16.03125,2014.0,7.67125,42.17875,,,197.59666666666664,7,64.62208333333334,22.50583333333333,6.670000000000001
18.32875,2014.0,9.957916666666668,53.84583333333333,,,183.45041666666668,8,55.05458333333333,23.66541666666667,8.107083333333334
13.58125,2014.0,14.110416666666666,42.87583333333333,,,77.16958333333334,8,44.43291666666667,23.1225,6.2
12.997916666666669,2014.0,14.33625,56.590833333333336,,,86.49208333333333,8,45.84875,22.585,5.91875
13.600833333333334,2014.0,13.651666666666666,53.37625,,,74.50458333333334,8,49.31125,22.61125,6.265416666666667
13.228333333333332,2014.0,21.68166666666667,46.68375,,,106.715,8,54.58125,22.76708333333333,7.213333333333334
16.218333333333334,2014.0,14.1675,44.9675,,,160.67541666666668,8,60.314166666666665,21.481666666666666,5.653333333333333
12.151666666666666,2014.0,8.468333333333334,34.07958333333333,,,165.97458333333333,8,67.8425,20.74,6.144166666666667
10.931666666666668,2014.0,9.2425,28.085,,,194.2995833333333,8,72.40833333333333,19.67083333333333,7.195
10.869166666666668,2014.0,7.435,39.34083333333333,,,194.4183333333333,8,73.565,19.48375,5.805833333333333
14.65125,2014.0,12.204166666666666,31.199583333333333,,,130.65333333333334,8,65.87791666666666,21.570833333333336,5.787083333333334
9.98875,2014.0,11.619166666666668,26.68958333333333,,,75.75625000000001,8,60.85166666666667,22.14833333333333,5.935
12.6,2014.0,11.615833333333336,22.989166666666662,,,120.6875,8,64.96916666666667,21.31958333333333,5.6125
14.2,2014.0,18.265833333333333,32.76208333333333,,,118.88,8,66.25458333333333,21.04958333333333,6.177916666666667
12.378749999999998,2014.0,11.085833333333332,32.098333333333336,,,137.38125,8,65.3,20.637916666666666,6.319583333333334
11.625,2014.0,8.134166666666667,34.712916666666665,,,154.1966666666667,8,64.30041666666666,21.289166666666667,6.8254166666666665
15.292916666666663,2014.0,11.892916666666666,44.8625,,,150.75083333333333,8,63.227916666666665,21.83583333333333,6.418333333333333
12.96625,2014.0,9.465,35.28375,,,192.21625,8,66.00666666666667,20.8775,6.415833333333333
14.635416666666666,2014.0,8.535,51.84166666666667,,,203.00375,8,65.89041666666667,20.626666666666665,7.604166666666667
15.172083333333331,2014.0,7.727916666666666,37.08708333333333,,,212.9658333333333,8,68.19958333333334,20.222916666666663,6.179583333333333
12.2725,2014.0,9.284583333333334,45.76708333333334,,,181.8825,8,70.62125,20.48708333333333,7.619583333333334
12.55,2014.0,13.149583333333332,38.55875,,,99.63708333333334,8,66.28416666666666,20.54458333333333,7.138333333333333
9.173333333333334,2014.0,22.36375,45.04333333333333,,,64.92583333333333,8,55.12041666666667,21.74791666666667,5.535
12.563333333333333,2014.0,22.895,37.5275,,,100.14833333333333,8,61.08875,21.758750000000003,5.2683333333333335
15.22625,2014.0,7.56125,37.71333333333333,,,233.2491666666667,8,71.87666666666667,19.829583333333336,5.37
15.20625,2014.0,8.370833333333334,46.56041666666667,,,238.49541666666664,8,65.58749999999999,21.33,7.94375
13.11,2014.0,12.280833333333334,34.74875,,,82.09583333333333,8,50.69083333333333,22.587083333333336,7.057916666666666
14.205,2014.0,18.54083333333333,29.507916666666663,,,81.91541666666667,8,50.709583333333335,22.96125,6.65625
