RADSOL,YEAR,PM10,TEMP,SEASON,HR,PM2.5,MONTH,O3,CO
,2014.0,65.93541666666667,21.54875,3.0,39.49166666666667,,2,13.506666666666668,0.6525
,2014.0,50.70875,21.48583333333333,3.0,32.483333333333334,,2,13.626666666666669,0.2541666666666666
,2014.0,65.4075,21.36458333333333,3.0,29.15875,,2,14.712083333333332,0.3225
,2014.0,60.52666666666667,21.885,0.0,39.1775,,3,16.11,0.4516666666666666
,2014.0,51.66916666666666,22.71333333333333,0.0,37.8425,,3,14.01,0.3270833333333333
,2014.0,62.63291666666667,21.785,0.0,38.715,,3,13.897083333333333,0.49625
,2014.0,58.00541666666666,20.75875,0.0,46.09041666666667,,3,12.896666666666668,0.1949999999999999
,2014.0,50.19,20.065416666666668,0.0,35.307916666666664,,3,11.885833333333332,0.2241666666666666
,2014.0,62.312916666666666,19.97791666666667,0.0,32.63875,,3,14.170416666666666,0.29625
,2014.0,55.0225,19.57166666666667,0.0,39.906666666666666,,3,13.556666666666668,0.2279166666666666
,2014.0,40.255,18.99,0.0,44.01125,,3,13.576666666666666,0.1316666666666666
,2014.0,36.97708333333333,19.023333333333333,0.0,48.07083333333333,,3,13.437083333333334,0.1983333333333333
,2014.0,37.43666666666667,19.23875,0.0,45.990833333333335,,3,9.224583333333332,0.2920833333333333
,2014.0,33.128750000000004,19.174166666666668,0.0,35.843333333333334,,3,12.1975,0.12625
,2014.0,54.77791666666667,20.194166666666664,0.0,25.56625,,3,13.799166666666666,0.2930434782608695
,2014.0,41.715,20.54583333333333,0.0,40.88333333333333,,3,20.640833333333333,0.4804166666666666
,2014.0,51.785,20.26875,0.0,27.355833333333333,,3,13.31375,0.3479166666666666
,2014.0,47.35125,21.067916666666665,0.0,33.395833333333336,,3,11.375416666666666,0.2983333333333333
,2014.0,42.35083333333333,20.90791666666667,0.0,31.567083333333333,,3,10.46875,0.2545833333333333
,2014.0,54.23374999999999,17.09,0.0,33.204166666666666,,3,17.132083333333334,0.16375
,2014.0,67.24249999999999,18.94375,0.0,30.85875,,3,12.9475,0.3341666666666666
,2014.0,49.97333333333333,20.889166666666664,0.0,40.20125,,3,11.509583333333332,0.3904166666666666
,2014.0,61.61166666666667,22.08375,0.0,40.177083333333336,,3,16.291666666666668,0.3216666666666666
,2014.0,56.77913043478261,22.644166666666667,0.0,44.9725,,3,16.484166666666667,0.2254166666666666
,2014.0,56.76583333333334,23.18375,0.0,37.48125,,3,12.206666666666663,0.4629166666666666
,2014.0,54.96,23.86791666666667,0.0,38.24458333333333,,3,17.2925,0.3799999999999999
,2014.0,60.56458333333333,23.8275,0.0,38.32875,,3,17.155833333333334,0.0870833333333333
,2014.0,78.99791666666667,22.47625,0.0,41.255,,3,14.55375,0.3025
,2014.0,41.56541666666666,20.75125,0.0,48.336666666666666,,3,13.849166666666669,0.2970833333333333
,2014.0,46.81166666666667,21.550833333333333,0.0,36.59666666666666,,3,13.5475,0.2808333333333333
,2014.0,51.562916666666666,21.679166666666664,0.0,37.83166666666667,,3,13.937916666666666,0.29
,2014.0,83.27666666666666,22.22083333333333,0.0,34.03541666666667,,3,10.434166666666668,0.4445833333333333
,2014.0,42.602916666666665,21.199583333333333,0.0,36.70541666666667,,3,21.230833333333333,0.3470833333333333
,2014.0,60.385,22.219166666666663,0.0,34.83541666666667,,3,13.982916666666666,0.40875
,2014.0,63.45043478260869,22.63416666666667,0.0,31.062916666666663,,4,15.502916666666666,0.57625
,2014.0,49.32291666666666,23.120416666666667,0.0,32.60458333333333,,4,17.215416666666666,0.2749999999999999
,2014.0,55.77,22.7125,0.0,25.99458333333333,,4,12.915,0.2795833333333333
,2014.0,64.24130434782609,22.754583333333333,0.0,17.292083333333334,,4,16.714583333333334,0.32875
,2014.0,74.46375,23.34708333333333,0.0,39.04333333333333,,4,17.041666666666668,0.4083333333333334
,2014.0,54.672083333333326,23.18875,0.0,30.44,,4,17.085833333333333,0.3433333333333333
,2014.0,51.38260869565217,21.74416666666667,0.0,25.89833333333333,,4,13.848333333333334,0.3629166666666666
,2014.0,62.75375,20.42833333333333,0.0,29.87875,,4,12.175416666666669,0.5641666666666666
,2014.0,56.325,19.08375,0.0,23.293333333333333,,4,17.195833333333333,0.6779166666666666
,2014.0,60.385,21.219166666666663,0.0,24.589166666666667,,4,18.72875,0.2979166666666666
,2014.0,70.20666666666666,23.54125,0.0,21.18583333333333,,4,16.015416666666667,0.24375
,2014.0,66.455,25.114166666666662,0.0,18.355416666666667,,4,17.892083333333336,0.3120833333333333
,2014.0,61.435,24.879166666666663,0.0,28.844166666666663,,4,17.544166666666666,0.40625
,2014.0,53.11608695652174,24.132916666666663,0.0,23.69541666666667,,4,14.432916666666666,0.3616666666666666
,2014.0,72.49791666666667,22.657916666666665,0.0,42.255,,4,15.782916666666663,0.32875
,2014.0,66.6425,20.64625,0.0,40.27666666666666,,4,13.686666666666667,0.2283333333333333
,2014.0,45.48,22.64708333333333,0.0,38.5175,,4,12.52125,0.33875
,2014.0,53.21333333333334,22.92708333333333,0.0,41.76291666666666,,4,14.837916666666668,0.2312499999999999
,2014.0,43.06833333333333,22.459166666666665,0.0,47.32916666666667,,4,17.223333333333333,0.1245833333333333
,2014.0,43.12173913043478,22.52625,0.0,49.38833333333333,,4,18.82166666666667,0.26125
,2014.0,54.42416666666667,22.57333333333333,0.0,40.61625,,4,15.35625,0.2966666666666667
,2014.0,49.59,23.383333333333336,0.0,36.15083333333333,,4,11.564166666666669,0.24875
,2014.0,43.23208333333333,23.364166666666662,0.0,38.76958333333334,,4,16.893333333333334,0.4054166666666667
,2014.0,56.88041666666666,23.5,0.0,30.594583333333333,,4,13.575,0.2045833333333333
,2014.0,67.13125000000001,23.975416666666664,0.0,29.899583333333336,,4,12.339583333333332,0.4504166666666667
,2014.0,61.39208333333334,22.49625,0.0,44.81,,4,13.762916666666667,0.2308333333333333
,2014.0,46.76333333333333,22.706666666666667,0.0,41.52291666666667,,4,13.85625,0.3458333333333334
,2014.0,45.99583333333334,23.707916666666662,0.0,30.286666666666665,,4,15.275416666666668,0.2175
,2014.0,60.70541666666667,23.9125,0.0,31.01,,4,16.035416666666666,0.33875
,2014.0,75.59625,24.2925,0.0,34.42458333333334,,4,14.146666666666668,0.2804166666666667
,2014.0,47.92916666666667,22.42375,0.0,41.60083333333333,,5,14.372083333333334,0.4175
,2014.0,50.6475,23.55458333333333,0.0,32.517916666666665,,5,10.76,0.3075
,2014.0,39.06875,20.11375,0.0,52.85958333333334,,5,13.907083333333333,0.2783333333333333
,2014.0,39.14434782608696,22.11625,0.0,46.69833333333333,,5,17.392500000000002,0.2020833333333333
,2014.0,43.79666666666666,24.723333333333333,0.0,34.24208333333333,,5,15.160416666666668,0.2504166666666667
,2014.0,43.51652173913043,24.521666666666665,0.0,40.8625,,5,17.371666666666666,0.3745833333333333
,2014.0,31.31583333333333,20.44083333333333,0.0,64.87541666666667,,5,15.855833333333337,0.1920833333333333
,2014.0,21.956666666666667,18.14875,0.0,77.50708333333334,,5,9.97625,0.2908333333333333
,2014.0,28.16625,21.824583333333333,0.0,59.35208333333333,,5,14.81125,0.2858333333333333
,2014.0,31.00208333333333,23.973333333333333,0.0,49.79083333333333,,5,18.258333333333333,0.3758333333333333
,2014.0,29.02208333333333,25.065416666666668,0.0,51.72708333333333,,5,18.652916666666663,0.3204166666666667
,2014.0,27.045416666666668,25.35333333333333,0.0,46.149166666666666,,5,17.735833333333332,0.31
,2014.0,35.8375,25.21583333333333,0.0,44.040416666666665,,5,13.839583333333332,0.4391666666666666
,2014.0,28.88958333333333,21.77875,0.0,53.32375,,5,10.632916666666668,0.51
,2014.0,22.88583333333333,18.339583333333334,0.0,50.67666666666667,,5,13.345833333333331,0.3241666666666666
,2014.0,30.51136363636364,19.65041666666667,0.0,35.29416666666667,,5,15.48625,0.3579166666666666
,2014.0,43.65625,22.07208333333333,0.0,27.993333333333336,,5,15.2375,0.2941666666666667
,2014.0,40.42083333333333,24.12875,0.0,22.995833333333334,,5,17.304583333333333,0.3208333333333333
,2014.0,50.778333333333336,23.69333333333333,0.0,28.907083333333333,,5,14.9625,0.3654166666666666
,2014.0,56.42250000000001,24.144583333333333,0.0,30.86375,,5,18.98208333333333,0.2170833333333333
,2014.0,58.57333333333333,23.871666666666663,0.0,38.7125,,5,18.313333333333333,0.2958333333333333
,2014.0,50.28,23.56875,0.0,47.84,,5,16.663333333333334,0.2545833333333333
,2014.0,36.99916666666667,22.016666666666666,0.0,60.21666666666667,,5,18.015,0.2358333333333333
,2014.0,34.044999999999995,20.96875,0.0,67.48291666666667,,5,16.404999999999998,0.36125
,2014.0,27.90625,21.492500000000003,0.0,63.81541666666666,,5,18.576666666666668,0.28875
,2014.0,30.963478260869564,21.15,0.0,68.85333333333334,,5,15.144166666666663,0.235
,2014.0,27.487916666666667,20.754583333333333,0.0,68.89333333333333,,5,17.632083333333334,0.1405
,2014.0,38.10416666666666,21.78875,0.0,67.40666666666667,,5,16.755416666666665,0.3195833333333333
,2014.0,22.3575,20.14708333333333,0.0,74.44375000000001,,5,12.95625,0.2320833333333333
,2014.0,21.07125,21.111666666666668,0.0,72.22416666666668,,5,8.80125,0.3058333333333333
,2014.0,21.46608695652174,23.355833333333333,0.0,56.71291666666667,,5,10.393333333333333,0.1895833333333333
,2014.0,25.570000000000004,23.18958333333333,1.0,50.09916666666667,,6,15.471666666666666,0.17875
,2014.0,27.19333333333333,23.54208333333333,1.0,47.19208333333333,,6,13.379166666666668,0.3775
,2014.0,32.31041666666667,22.51625,1.0,51.08291666666667,,6,17.267916666666668,0.26375
,2014.0,24.976956521739133,23.454166666666666,1.0,51.685,,6,12.828333333333331,0.2733333333333333
,2014.0,28.00208333333333,23.76833333333333,1.0,52.333333333333336,,6,12.560833333333331,0.34125
,2014.0,28.93958333333333,23.9075,1.0,56.64458333333334,,6,10.095416666666669,0.1879166666666666
,2014.0,22.41333333333333,23.796666666666667,1.0,57.88541666666666,,6,9.060833333333331,0.3420833333333333
,2014.0,25.730833333333333,23.607916666666668,1.0,59.404583333333335,,6,11.954583333333334,0.1245833333333333
,2014.0,26.51083333333333,23.988333333333333,1.0,59.995000000000005,,6,13.832083333333337,0.2508333333333333
,2014.0,31.02521739130435,25.18125,1.0,50.63708333333333,,6,13.405,0.2045833333333333
,2014.0,35.82625,24.07875,1.0,49.397083333333335,,6,16.825,0.3820833333333333
,2014.0,46.48826086956522,24.935,1.0,45.32375,,6,17.899583333333332,0.3487499999999999
,2014.0,47.724782608695655,25.64625,1.0,45.44875,,6,15.4,0.2704166666666667
,2014.0,43.77875,25.67458333333333,1.0,45.98291666666666,,6,14.012083333333337,0.2958333333333333
,2014.0,35.404583333333335,25.01708333333333,1.0,47.599583333333335,,6,16.53125,0.2933333333333333
,2014.0,33.92583333333334,24.986666666666665,1.0,47.22291666666666,,6,13.565,0.175
,2014.0,35.318333333333335,23.368333333333336,1.0,58.29083333333333,,6,15.951666666666666,0.2241666666666666
,2014.0,32.743478260869566,21.141666666666666,1.0,70.04416666666667,,6,14.954583333333332,0.2154166666666666
,2014.0,30.610416666666666,20.485833333333336,1.0,73.02958333333333,,6,13.162916666666668,0.2829166666666666
,2014.0,35.125217391304346,19.06625,1.0,80.15666666666667,,6,12.414166666666668,0.2833333333333333
,2014.0,45.20260869565218,19.92708333333333,1.0,76.11999999999999,,6,11.191250000000002,0.1970833333333333
,2014.0,38.39875,22.169166666666666,1.0,66.16916666666667,,6,19.219166666666663,0.4095833333333333
,2014.0,28.46913043478261,20.38083333333333,1.0,74.7325,,6,12.494166666666668,0.1758333333333333
,2014.0,28.235416666666666,20.75875,1.0,74.39375,,6,13.86375,0.3033333333333333
,2014.0,28.079565217391306,19.801666666666662,1.0,80.5225,,6,11.024583333333332,0.3991666666666666
,2014.0,26.2625,20.885,1.0,74.62791666666666,,6,8.694166666666666,0.34625
,2014.0,22.81722222222222,18.926666666666662,1.0,81.25416666666666,,6,11.206666666666663,0.3883333333333333
,2014.0,22.21,19.92833333333333,1.0,74.32416666666667,,6,12.521666666666668,0.3591666666666666
,2014.0,27.050833333333333,21.08458333333333,1.0,68.76416666666667,,6,14.772083333333336,0.3054166666666666
,2014.0,31.85291666666667,19.75208333333333,1.0,72.41208333333334,,6,9.335416666666667,0.3670833333333334
,2014.0,27.56,20.665,1.0,69.14208333333333,,7,10.269583333333332,0.2045833333333333
,2014.0,28.20375,20.46,1.0,74.11416666666666,,7,10.655,0.3054166666666666
,2014.0,24.312916666666663,20.734583333333333,1.0,65.7775,,7,12.191666666666668,0.3270833333333333
,2014.0,25.95041666666667,20.960833333333333,1.0,63.3075,,7,11.522916666666667,0.3241666666666666
,2014.0,26.09125,20.692083333333333,1.0,61.42291666666666,,7,12.046666666666669,0.2316666666666666
,2014.0,19.229166666666668,20.594166666666663,1.0,65.3075,,7,11.790416666666667,0.225
,2014.0,26.32375,21.246666666666663,1.0,63.29083333333333,,7,14.753749999999998,0.2095833333333333
,2014.0,25.08458333333333,21.09375,1.0,67.21041666666666,,7,14.035000000000002,0.2320833333333333
,2014.0,28.418333333333333,20.33375,1.0,70.99083333333333,,7,18.679583333333333,0.2320833333333333
,2014.0,34.87375,20.495,1.0,71.41416666666667,,7,16.60625,0.28625
,2014.0,34.06583333333334,19.453333333333333,1.0,74.01958333333333,,7,12.208333333333334,0.14375
,2014.0,37.78666666666667,20.959166666666665,1.0,62.56375,,7,12.434166666666668,0.2458333333333333
,2014.0,27.20208333333333,21.70583333333333,1.0,58.775,,7,13.70625,0.3062499999999999
,2014.0,35.47666666666667,20.67125,1.0,63.122083333333336,,7,12.1,0.3479166666666666
,2014.0,36.44541666666667,22.07583333333333,1.0,59.702916666666674,,7,13.897916666666667,0.42375
,2014.0,40.07833333333333,21.87,1.0,62.8425,,7,12.92875,0.2370833333333333
,2014.0,39.57,21.968333333333334,1.0,64.08416666666666,,7,15.075416666666667,0.225
,2014.0,27.041666666666668,20.67375,1.0,73.56791666666666,,7,14.234583333333331,0.1575
,2014.0,30.25,21.18125,1.0,65.74416666666666,,7,13.660833333333334,0.3083333333333333
,2014.0,28.74291666666667,22.7725,1.0,58.11333333333334,,7,19.017916666666668,0.1091666666666666
,2014.0,38.134166666666665,23.77541666666667,1.0,49.749545454545455,,7,13.345875,0.3470833333333333
,2014.0,39.864583333333336,23.234583333333333,1.0,53.53,,7,12.04375,0.1333333333333333
,2014.0,45.32916666666666,22.444166666666664,1.0,54.32791666666666,,7,11.42875,0.4583333333333333
,2014.0,43.85125,20.495416666666667,1.0,60.35666666666666,,7,12.781666666666666,0.1833333333333333
,2014.0,45.24875,20.63583333333333,1.0,65.16958333333334,,7,14.90625,0.1558333333333333
,2014.0,40.57583333333333,22.07333333333333,1.0,61.23916666666667,,7,13.06375,0.2758333333333333
,2014.0,39.12458333333333,22.419166666666666,1.0,60.94541666666667,,7,15.02,0.2533333333333333
,2014.0,39.17375,21.215416666666663,1.0,63.38708333333333,,7,12.530416666666667,0.2604166666666667
,2014.0,37.11375,20.61041666666667,1.0,62.32416666666666,,7,14.333333333333334,0.2095833333333333
,2014.0,41.0075,22.582916666666662,1.0,60.88625,,7,12.134166666666667,0.27625
,2014.0,42.17875,22.50583333333333,1.0,64.62208333333334,,7,16.03125,0.1275
,2014.0,53.84583333333333,23.66541666666667,1.0,55.05458333333333,,8,18.32875,0.2354166666666667
,2014.0,42.87583333333333,23.1225,1.0,44.43291666666667,,8,13.58125,0.2629166666666666
,2014.0,56.590833333333336,22.585,1.0,45.84875,,8,12.997916666666669,0.1354166666666666
,2014.0,53.37625,22.61125,1.0,49.31125,,8,13.600833333333334,0.3016666666666667
,2014.0,46.68375,22.76708333333333,1.0,54.58125,,8,13.228333333333332,0.4041666666666666
,2014.0,44.9675,21.481666666666666,1.0,60.314166666666665,,8,16.218333333333334,0.2320833333333333
,2014.0,34.07958333333333,20.74,1.0,67.8425,,8,12.151666666666666,0.105
,2014.0,28.085,19.67083333333333,1.0,72.40833333333333,,8,10.931666666666668,0.2670833333333333
,2014.0,39.34083333333333,19.48375,1.0,73.565,,8,10.869166666666668,0.2054166666666666
,2014.0,31.199583333333333,21.570833333333336,1.0,65.87791666666666,,8,14.65125,0.1870833333333333
,2014.0,26.68958333333333,22.14833333333333,1.0,60.85166666666667,,8,9.98875,0.3433333333333333
,2014.0,22.989166666666662,21.31958333333333,1.0,64.96916666666667,,8,12.6,0.1629166666666666
,2014.0,32.76208333333333,21.04958333333333,1.0,66.25458333333333,,8,14.2,0.2070833333333333
,2014.0,32.098333333333336,20.637916666666666,1.0,65.3,,8,12.378749999999998,0.0945833333333333
,2014.0,34.712916666666665,21.289166666666667,1.0,64.30041666666666,,8,11.625,0.22875
,2014.0,44.8625,21.83583333333333,1.0,63.227916666666665,,8,15.292916666666663,0.1645833333333333
,2014.0,35.28375,20.8775,1.0,66.00666666666667,,8,12.96625,0.3308333333333333
,2014.0,51.84166666666667,20.626666666666665,1.0,65.89041666666667,,8,14.635416666666666,0.3058333333333333
,2014.0,37.08708333333333,20.222916666666663,1.0,68.19958333333334,,8,15.172083333333331,0.1920833333333333
,2014.0,45.76708333333334,20.48708333333333,1.0,70.62125,,8,12.2725,0.3729166666666666
,2014.0,38.55875,20.54458333333333,1.0,66.28416666666666,,8,12.55,0.2516666666666666
,2014.0,45.04333333333333,21.74791666666667,1.0,55.12041666666667,,8,9.173333333333334,0.2516666666666666
,2014.0,37.5275,21.758750000000003,1.0,61.08875,,8,12.563333333333333,0.2629166666666667
,2014.0,37.71333333333333,19.829583333333336,1.0,71.87666666666667,,8,15.22625,0.305
,2014.0,46.56041666666667,21.33,1.0,65.58749999999999,,8,15.20625,0.2158333333333333
,2014.0,34.74875,22.587083333333336,1.0,50.69083333333333,,8,13.11,0.3004166666666666
,2014.0,29.507916666666663,22.96125,1.0,50.709583333333335,,8,14.205,0.2329166666666666
,2014.0,42.86708333333333,22.43208333333333,1.0,55.654583333333335,,8,14.486666666666666,0.1858333333333333
,2014.0,44.57416666666666,21.965416666666663,1.0,63.22958333333333,,8,14.765,0.2795833333333333
,2014.0,34.787083333333335,22.616666666666664,1.0,59.32583333333333,,8,10.746250000000002,0.3504166666666666
,2014.0,29.86458333333333,23.2075,1.0,58.81125,,8,13.340000000000002,0.1454166666666666
,2014.0,34.05041666666667,22.23333333333333,2.0,63.30875,,9,13.632916666666668,0.2275
,2014.0,27.70625,21.457083333333333,2.0,68.99916666666667,,9,13.205,0.18125
,2014.0,21.938333333333333,20.86083333333333,2.0,72.92875,,9,7.760000000000001,0.2141666666666667
,2014.0,19.563333333333333,22.94375,2.0,65.28708333333334,,9,7.41375,0.1366666666666667
,2014.0,27.77416666666667,22.845416666666665,2.0,66.99541666666666,,9,10.752916666666666,0.35125
,2014.0,28.13583333333333,23.29416666666667,2.0,61.1475,,9,13.637083333333337,0.2208333333333333
,2014.0,27.963636363636365,23.63625,2.0,51.97166666666666,,9,11.331666666666663,0.3579166666666666
,2014.0,24.25208333333333,22.52625,2.0,57.63541666666666,,9,11.065833333333332,0.7008333333333333
,2014.0,23.019583333333333,24.0375,2.0,55.594166666666666,,9,10.347916666666666,0.29625
,2014.0,31.24458333333333,24.52958333333333,2.0,56.92208333333334,,9,10.387916666666667,0.3275
,2014.0,30.90833333333333,24.085416666666664,2.0,57.623333333333335,,9,11.9525,0.1916666666666666
,2014.0,35.97291666666667,22.40958333333333,2.0,58.943333333333335,,9,10.274583333333334,0.16375
,2014.0,32.560833333333335,23.102500000000003,2.0,57.91708333333333,,9,10.545833333333333,0.39875
,2014.0,35.50541666666667,23.7925,2.0,60.53041666666667,,9,9.655416666666666,0.0991666666666666
,2014.0,25.347916666666663,23.975416666666664,2.0,54.19958333333333,,9,10.231666666666667,0.4558333333333333
,2014.0,26.43875,23.571250000000003,2.0,54.3425,,9,10.532916666666669,0.3633333333333333
,2014.0,27.70958333333333,24.275,2.0,57.4575,,9,8.333333333333334,0.2654166666666667
,2014.0,30.45041666666667,24.55,2.0,55.47375,,9,8.795833333333333,0.1745833333333333
,2014.0,30.61708333333333,24.60458333333333,2.0,54.76,,9,9.00375,0.2425
,2014.0,31.515833333333333,23.927916666666665,2.0,57.430416666666666,,9,12.01875,0.2108333333333333
,2014.0,29.511666666666667,23.328333333333333,2.0,61.88666666666666,,9,10.630416666666669,0.2083333333333333
,2014.0,21.426666666666662,24.15375,2.0,61.463750000000005,,9,10.50625,0.2845833333333333
,2014.0,18.74416666666667,24.155416666666667,2.0,58.211666666666666,,9,8.791666666666666,0.39625
,2014.0,24.215416666666663,23.221666666666664,2.0,58.7325,,9,11.607916666666666,0.4691666666666667
,2014.0,27.55875,23.567916666666665,2.0,50.54624999999999,,9,12.521666666666668,0.3870833333333333
,2014.0,29.10166666666667,24.16875,2.0,53.00958333333333,,9,12.142083333333334,0.2908333333333333
,2014.0,26.062916666666663,24.464583333333334,2.0,54.19916666666666,,9,11.786666666666669,0.17875
,2014.0,25.377916666666664,24.95875,2.0,53.23083333333333,,9,12.42625,0.3058333333333333
,2014.0,25.83,24.08375,2.0,58.37416666666667,,9,9.417916666666668,0.1704166666666666
,2014.0,33.0,23.982916666666668,2.0,58.03125,,9,12.357083333333334,0.3070833333333333
,2014.0,36.31583333333334,23.1075,2.0,66.39791666666666,,10,13.061666666666667,0.2866666666666667
,2014.0,35.48583333333333,23.824166666666667,2.0,65.70166666666667,,10,9.792916666666668,0.3158333333333333
,2014.0,30.044545454545457,23.162916666666664,2.0,64.04875,,10,11.3125,0.2791666666666667
,2014.0,21.77333333333333,22.40375,2.0,66.29375,,10,10.228333333333332,0.1999999999999999
,2014.0,20.774166666666662,22.53833333333333,2.0,63.583333333333336,,10,11.950416666666667,0.22375
,2014.0,30.324583333333333,22.73375,2.0,63.98791666666667,,10,10.4325,0.4058333333333333
,2014.0,33.110416666666666,23.852083333333336,2.0,48.79375,,10,15.045833333333334,0.2383333333333333
,2014.0,40.94125,23.03833333333333,2.0,38.6325,,10,15.465000000000002,0.5437500000000001
,2014.0,37.50541666666667,23.6475,2.0,48.961666666666666,,10,15.06375,0.2575
,2014.0,43.40875,23.291666666666668,2.0,53.49916666666667,,10,11.49125,0.2895833333333333
