NO2,YEAR,RADSOL,SO2,TEMP,SEASON,PM10,CO,O3
6.755,2014.0,,15.684583333333334,21.242916666666662,3.0,59.97708333333333,0.2441666666666666,17.865
7.667916666666667,2014.0,,6.09875,20.648333333333333,3.0,47.5325,0.21375,15.532916666666669
9.003333333333334,2014.0,,6.760416666666667,21.1475,3.0,81.63291666666667,0.4204166666666666,14.02625
8.680833333333334,2014.0,,8.384166666666667,21.03,3.0,83.77166666666666,0.4329166666666666,13.892083333333332
9.2025,2014.0,,6.014166666666667,21.54875,3.0,65.93541666666667,0.6525,13.506666666666668
8.34,2014.0,,5.649166666666667,21.48583333333333,3.0,50.70875,0.2541666666666666,13.626666666666669
8.764583333333333,2014.0,,7.81375,21.36458333333333,3.0,65.4075,0.3225,14.712083333333332
9.06625,2014.0,,6.3429166666666665,21.885,0.0,60.52666666666667,0.4516666666666666,16.11
8.8475,2014.0,,6.056666666666668,22.71333333333333,0.0,51.66916666666666,0.3270833333333333,14.01
9.965416666666666,2014.0,,7.895833333333333,21.785,0.0,62.63291666666667,0.49625,13.897083333333333
7.3379166666666675,2014.0,,10.535,20.75875,0.0,58.00541666666666,0.1949999999999999,12.896666666666668
7.580416666666667,2014.0,,5.907916666666666,20.065416666666668,0.0,50.19,0.2241666666666666,11.885833333333332
8.109583333333333,2014.0,,8.925416666666667,19.97791666666667,0.0,62.312916666666666,0.29625,14.170416666666666
6.559583333333333,2014.0,,11.799166666666666,19.57166666666667,0.0,55.0225,0.2279166666666666,13.556666666666668
5.715,2014.0,,,18.99,0.0,40.255,0.1316666666666666,13.576666666666666
7.0625,2014.0,,,19.023333333333333,0.0,36.97708333333333,0.1983333333333333,13.437083333333334
7.045416666666667,2014.0,,,19.23875,0.0,37.43666666666667,0.2920833333333333,9.224583333333332
5.582083333333333,2014.0,,,19.174166666666668,0.0,33.128750000000004,0.12625,12.1975
10.232083333333334,2014.0,,,20.194166666666664,0.0,54.77791666666667,0.2930434782608695,13.799166666666666
7.730416666666667,2014.0,,10.421666666666669,20.54583333333333,0.0,41.715,0.4804166666666666,20.640833333333333
8.145833333333334,2014.0,,8.385416666666666,20.26875,0.0,51.785,0.3479166666666666,13.31375
6.1745833333333335,2014.0,,6.435,21.067916666666665,0.0,47.35125,0.2983333333333333,11.375416666666666
7.204999999999999,2014.0,,6.322083333333333,20.90791666666667,0.0,42.35083333333333,0.2545833333333333,10.46875
7.779583333333334,2014.0,,8.76,17.09,0.0,54.23374999999999,0.16375,17.132083333333334
9.59625,2014.0,,11.908333333333331,18.94375,0.0,67.24249999999999,0.3341666666666666,12.9475
9.575833333333334,2014.0,,9.520833333333334,20.889166666666664,0.0,49.97333333333333,0.3904166666666666,11.509583333333332
9.212916666666668,2014.0,,34.18083333333333,22.08375,0.0,61.61166666666667,0.3216666666666666,16.291666666666668
6.898333333333333,2014.0,,38.13291666666667,22.644166666666667,0.0,56.77913043478261,0.2254166666666666,16.484166666666667
7.21375,2014.0,,16.475833333333334,23.18375,0.0,56.76583333333334,0.4629166666666666,12.206666666666663
7.396666666666667,2014.0,,16.057142857142857,23.86791666666667,0.0,54.96,0.3799999999999999,17.2925
7.768333333333333,2014.0,,30.292916666666667,23.8275,0.0,60.56458333333333,0.0870833333333333,17.155833333333334
8.481666666666667,2014.0,,25.475416666666664,22.47625,0.0,78.99791666666667,0.3025,14.55375
6.69625,2014.0,,27.11125,20.75125,0.0,41.56541666666666,0.2970833333333333,13.849166666666669
7.139166666666667,2014.0,,21.07166666666667,21.550833333333333,0.0,46.81166666666667,0.2808333333333333,13.5475
8.396666666666667,2014.0,,10.572916666666666,21.679166666666664,0.0,51.562916666666666,0.29,13.937916666666666
8.724583333333333,2014.0,,33.915,22.22083333333333,0.0,83.27666666666666,0.4445833333333333,10.434166666666668
6.392500000000001,2014.0,,50.001666666666665,21.199583333333333,0.0,42.602916666666665,0.3470833333333333,21.230833333333333
9.562083333333334,2014.0,,11.6125,22.219166666666663,0.0,60.385,0.40875,13.982916666666666
8.347916666666666,2014.0,,16.309583333333332,22.63416666666667,0.0,63.45043478260869,0.57625,15.502916666666666
7.098333333333334,2014.0,,10.595416666666669,23.120416666666667,0.0,49.32291666666666,0.2749999999999999,17.215416666666666
7.910833333333333,2014.0,,11.115,22.7125,0.0,55.77,0.2795833333333333,12.915
8.445833333333333,2014.0,,12.515416666666669,22.754583333333333,0.0,64.24130434782609,0.32875,16.714583333333334
6.490416666666667,2014.0,,22.797083333333333,23.34708333333333,0.0,74.46375,0.4083333333333334,17.041666666666668
7.306249999999999,2014.0,,8.01125,23.18875,0.0,54.672083333333326,0.3433333333333333,17.085833333333333
7.805,2014.0,,7.81875,21.74416666666667,0.0,51.38260869565217,0.3629166666666666,13.848333333333334
8.282083333333334,2014.0,,28.84125,20.42833333333333,0.0,62.75375,0.5641666666666666,12.175416666666669
7.265833333333333,2014.0,,61.91583333333333,19.08375,0.0,56.325,0.6779166666666666,17.195833333333333
6.514166666666667,2014.0,,47.38625,21.219166666666663,0.0,60.385,0.2979166666666666,18.72875
9.07,2014.0,,27.33458333333333,23.54125,0.0,70.20666666666666,0.24375,16.015416666666667
9.544166666666667,2014.0,,20.99875,25.114166666666662,0.0,66.455,0.3120833333333333,17.892083333333336
8.309583333333334,2014.0,,11.05625,24.879166666666663,0.0,61.435,0.40625,17.544166666666666
9.36875,2014.0,,6.253333333333334,24.132916666666663,0.0,53.11608695652174,0.3616666666666666,14.432916666666666
6.387083333333333,2014.0,,55.876666666666665,22.657916666666665,0.0,72.49791666666667,0.32875,15.782916666666663
5.7195833333333335,2014.0,,29.51833333333333,20.64625,0.0,66.6425,0.2283333333333333,13.686666666666667
6.495833333333334,2014.0,,5.6241666666666665,22.64708333333333,0.0,45.48,0.33875,12.52125
7.111250000000001,2014.0,,29.60458333333333,22.92708333333333,0.0,53.21333333333334,0.2312499999999999,14.837916666666668
5.71625,2014.0,,39.21791666666667,22.459166666666665,0.0,43.06833333333333,0.1245833333333333,17.223333333333333
6.555,2014.0,,46.45416666666667,22.52625,0.0,43.12173913043478,0.26125,18.82166666666667
6.890416666666667,2014.0,,16.288333333333334,22.57333333333333,0.0,54.42416666666667,0.2966666666666667,15.35625
6.370416666666666,2014.0,,31.58833333333333,23.383333333333336,0.0,49.59,0.24875,11.564166666666669
5.952500000000001,2014.0,,41.47958333333333,23.364166666666662,0.0,43.23208333333333,0.4054166666666667,16.893333333333334
7.891666666666667,2014.0,,8.696250000000001,23.5,0.0,56.88041666666666,0.2045833333333333,13.575
7.842083333333334,2014.0,,8.490833333333333,23.975416666666664,0.0,67.13125000000001,0.4504166666666667,12.339583333333332
7.579583333333333,2014.0,,20.62625,22.49625,0.0,61.39208333333334,0.2308333333333333,13.762916666666667
7.415,2014.0,,7.365416666666667,22.706666666666667,0.0,46.76333333333333,0.3458333333333334,13.85625
8.25625,2014.0,,8.886666666666667,23.707916666666662,0.0,45.99583333333334,0.2175,15.275416666666668
8.46375,2014.0,,7.90625,23.9125,0.0,60.70541666666667,0.33875,16.035416666666666
7.868749999999999,2014.0,,31.887083333333333,24.2925,0.0,75.59625,0.2804166666666667,14.146666666666668
6.172916666666667,2014.0,,38.57083333333333,22.42375,0.0,47.92916666666667,0.4175,14.372083333333334
7.383333333333333,2014.0,,6.682083333333334,23.55458333333333,0.0,50.6475,0.3075,10.76
6.010416666666667,2014.0,,49.7875,20.11375,0.0,39.06875,0.2783333333333333,13.907083333333333
6.759583333333333,2014.0,,36.31,22.11625,0.0,39.14434782608696,0.2020833333333333,17.392500000000002
9.047083333333331,2014.0,,16.596666666666668,24.723333333333333,0.0,43.79666666666666,0.2504166666666667,15.160416666666668
7.265833333333333,2014.0,,7.72125,24.521666666666665,0.0,43.51652173913043,0.3745833333333333,17.371666666666666
5.614166666666667,2014.0,,8.427916666666667,20.44083333333333,0.0,31.31583333333333,0.1920833333333333,15.855833333333337
6.489999999999999,2014.0,,8.584999999999999,18.14875,0.0,21.956666666666667,0.2908333333333333,9.97625
6.60625,2014.0,,10.669583333333334,21.824583333333333,0.0,28.16625,0.2858333333333333,14.81125
8.092916666666666,2014.0,,9.619583333333331,23.973333333333333,0.0,31.00208333333333,0.3758333333333333,18.258333333333333
6.927499999999999,2014.0,,8.23,25.065416666666668,0.0,29.02208333333333,0.3204166666666667,18.652916666666663
6.325,2014.0,,7.565833333333334,25.35333333333333,0.0,27.045416666666668,0.31,17.735833333333332
9.599583333333332,2014.0,,9.681666666666668,25.21583333333333,0.0,35.8375,0.4391666666666666,13.839583333333332
5.852916666666666,2014.0,,31.504166666666663,21.77875,0.0,28.88958333333333,0.51,10.632916666666668
5.01,2014.0,,27.73,18.339583333333334,0.0,22.88583333333333,0.3241666666666666,13.345833333333331
5.939583333333334,2014.0,,34.5,19.65041666666667,0.0,30.51136363636364,0.3579166666666666,15.48625
7.02625,2014.0,,46.055416666666666,22.07208333333333,0.0,43.65625,0.2941666666666667,15.2375
7.020416666666667,2014.0,,36.79333333333333,24.12875,0.0,40.42083333333333,0.3208333333333333,17.304583333333333
8.218333333333334,2014.0,,38.26375,23.69333333333333,0.0,50.778333333333336,0.3654166666666666,14.9625
6.7275,2014.0,,37.76291666666666,24.144583333333333,0.0,56.42250000000001,0.2170833333333333,18.98208333333333
5.7875000000000005,2014.0,,34.399166666666666,23.871666666666663,0.0,58.57333333333333,0.2958333333333333,18.313333333333333
7.449583333333333,2014.0,,20.06,23.56875,0.0,50.28,0.2545833333333333,16.663333333333334
6.000416666666666,2014.0,,24.751666666666665,22.016666666666666,0.0,36.99916666666667,0.2358333333333333,18.015
7.4575,2014.0,,16.35291666666667,20.96875,0.0,34.044999999999995,0.36125,16.404999999999998
6.675833333333333,2014.0,,17.00583333333333,21.492500000000003,0.0,27.90625,0.28875,18.576666666666668
6.965833333333333,2014.0,,21.11,21.15,0.0,30.963478260869564,0.235,15.144166666666663
6.492083333333333,2014.0,,14.643333333333333,20.754583333333333,0.0,27.487916666666667,0.1405,17.632083333333334
7.675833333333333,2014.0,,9.472083333333334,21.78875,0.0,38.10416666666666,0.3195833333333333,16.755416666666665
5.363333333333333,2014.0,,9.417916666666668,20.14708333333333,0.0,22.3575,0.2320833333333333,12.95625
6.372916666666666,2014.0,,6.96625,21.111666666666668,0.0,21.07125,0.3058333333333333,8.80125
6.12875,2014.0,,8.81375,23.355833333333333,0.0,21.46608695652174,0.1895833333333333,10.393333333333333
6.285833333333334,2014.0,,23.35708333333333,23.18958333333333,1.0,25.570000000000004,0.17875,15.471666666666666
6.335416666666667,2014.0,,39.65958333333334,23.54208333333333,1.0,27.19333333333333,0.3775,13.379166666666668
5.78875,2014.0,,61.99125,22.51625,1.0,32.31041666666667,0.26375,17.267916666666668
7.0687500000000005,2014.0,,57.5825,23.454166666666666,1.0,24.976956521739133,0.2733333333333333,12.828333333333331
6.264583333333333,2014.0,,54.95291666666666,23.76833333333333,1.0,28.00208333333333,0.34125,12.560833333333331
5.863333333333333,2014.0,,29.88,23.9075,1.0,28.93958333333333,0.1879166666666666,10.095416666666669
5.874583333333334,2014.0,,23.58125,23.796666666666667,1.0,22.41333333333333,0.3420833333333333,9.060833333333331
4.889166666666667,2014.0,,22.3225,23.607916666666668,1.0,25.730833333333333,0.1245833333333333,11.954583333333334
6.524166666666667,2014.0,,11.030833333333334,23.988333333333333,1.0,26.51083333333333,0.2508333333333333,13.832083333333337
6.5808333333333335,2014.0,,17.565,25.18125,1.0,31.02521739130435,0.2045833333333333,13.405
5.970833333333334,2014.0,,37.6025,24.07875,1.0,35.82625,0.3820833333333333,16.825
6.410416666666666,2014.0,,23.14333333333333,24.935,1.0,46.48826086956522,0.3487499999999999,17.899583333333332
7.2525,2014.0,,13.423333333333334,25.64625,1.0,47.724782608695655,0.2704166666666667,15.4
5.459166666666667,2014.0,,48.17,25.67458333333333,1.0,43.77875,0.2958333333333333,14.012083333333337
5.3220833333333335,2014.0,,17.44333333333333,25.01708333333333,1.0,35.404583333333335,0.2933333333333333,16.53125
6.134166666666666,2014.0,,18.3025,24.986666666666665,1.0,33.92583333333334,0.175,13.565
5.593333333333334,2014.0,,21.930833333333336,23.368333333333336,1.0,35.318333333333335,0.2241666666666666,15.951666666666666
6.759166666666666,2014.0,,16.878333333333334,21.141666666666666,1.0,32.743478260869566,0.2154166666666666,14.954583333333332
6.49625,2014.0,,16.657083333333333,20.485833333333336,1.0,30.610416666666666,0.2829166666666666,13.162916666666668
6.6125,2014.0,,25.80375,19.06625,1.0,35.125217391304346,0.2833333333333333,12.414166666666668
6.4325,2014.0,,9.361666666666666,19.92708333333333,1.0,45.20260869565218,0.1970833333333333,11.191250000000002
6.7316666666666665,2014.0,,17.866249999999997,22.169166666666666,1.0,38.39875,0.4095833333333333,19.219166666666663
5.5125,2014.0,,6.2058333333333335,20.38083333333333,1.0,28.46913043478261,0.1758333333333333,12.494166666666668
5.829166666666667,2014.0,,9.299166666666666,20.75875,1.0,28.235416666666666,0.3033333333333333,13.86375
7.387916666666666,2014.0,,9.87375,19.801666666666662,1.0,28.079565217391306,0.3991666666666666,11.024583333333332
5.645833333333333,2014.0,,8.437916666666666,20.885,1.0,26.2625,0.34625,8.694166666666666
7.6725,2014.0,,11.79,18.926666666666662,1.0,22.81722222222222,0.3883333333333333,11.206666666666663
5.66125,2014.0,,14.447916666666666,19.92833333333333,1.0,22.21,0.3591666666666666,12.521666666666668
5.221666666666667,2014.0,,24.41125,21.08458333333333,1.0,27.050833333333333,0.3054166666666666,14.772083333333336
7.504166666666666,2014.0,,10.657916666666669,19.75208333333333,1.0,31.85291666666667,0.3670833333333334,9.335416666666667
6.079166666666667,2014.0,,16.750833333333333,20.665,1.0,27.56,0.2045833333333333,10.269583333333332
7.3379166666666675,2014.0,,8.383750000000001,20.46,1.0,28.20375,0.3054166666666666,10.655
5.9025,2014.0,,12.696666666666664,20.734583333333333,1.0,24.312916666666663,0.3270833333333333,12.191666666666668
5.440833333333334,2014.0,,22.49083333333333,20.960833333333333,1.0,25.95041666666667,0.3241666666666666,11.522916666666667
5.4375,2014.0,,15.275416666666668,20.692083333333333,1.0,26.09125,0.2316666666666666,12.046666666666669
5.7925,2014.0,,18.48375,20.594166666666663,1.0,19.229166666666668,0.225,11.790416666666667
6.9925,2014.0,,10.472083333333332,21.246666666666663,1.0,26.32375,0.2095833333333333,14.753749999999998
6.291250000000001,2014.0,,15.468333333333334,21.09375,1.0,25.08458333333333,0.2320833333333333,14.035000000000002
5.982083333333333,2014.0,,13.255416666666669,20.33375,1.0,28.418333333333333,0.2320833333333333,18.679583333333333
5.597083333333334,2014.0,,9.462916666666668,20.495,1.0,34.87375,0.28625,16.60625
7.09,2014.0,,12.020833333333334,19.453333333333333,1.0,34.06583333333334,0.14375,12.208333333333334
6.640416666666667,2014.0,,26.95625,20.959166666666665,1.0,37.78666666666667,0.2458333333333333,12.434166666666668
5.470833333333334,2014.0,,34.93416666666667,21.70583333333333,1.0,27.20208333333333,0.3062499999999999,13.70625
7.013750000000001,2014.0,,20.12833333333333,20.67125,1.0,35.47666666666667,0.3479166666666666,12.1
7.268333333333333,2014.0,,8.793750000000001,22.07583333333333,1.0,36.44541666666667,0.42375,13.897916666666667
6.454583333333333,2014.0,,8.009166666666667,21.87,1.0,40.07833333333333,0.2370833333333333,12.92875
7.125416666666666,2014.0,,7.089583333333334,21.968333333333334,1.0,39.57,0.225,15.075416666666667
7.699166666666667,2014.0,,8.25625,20.67375,1.0,27.041666666666668,0.1575,14.234583333333331
6.799166666666667,2014.0,,8.471666666666666,21.18125,1.0,30.25,0.3083333333333333,13.660833333333334
5.877916666666667,2014.0,,7.71125,22.7725,1.0,28.74291666666667,0.1091666666666666,19.017916666666668
6.83625,2014.0,,10.277083333333334,23.77541666666667,1.0,38.134166666666665,0.3470833333333333,13.345875
6.377083333333334,2014.0,,18.99333333333333,23.234583333333333,1.0,39.864583333333336,0.1333333333333333,12.04375
6.2625,2014.0,,27.434583333333336,22.444166666666664,1.0,45.32916666666666,0.4583333333333333,11.42875
5.597916666666666,2014.0,,23.07958333333333,20.495416666666667,1.0,43.85125,0.1833333333333333,12.781666666666666
7.113333333333333,2014.0,,11.48125,20.63583333333333,1.0,45.24875,0.1558333333333333,14.90625
7.767083333333333,2014.0,,9.524583333333334,22.07333333333333,1.0,40.57583333333333,0.2758333333333333,13.06375
6.330000000000001,2014.0,,9.799166666666666,22.419166666666666,1.0,39.12458333333333,0.2533333333333333,15.02
7.177499999999999,2014.0,,10.711666666666666,21.215416666666663,1.0,39.17375,0.2604166666666667,12.530416666666667
6.827083333333333,2014.0,,10.069583333333332,20.61041666666667,1.0,37.11375,0.2095833333333333,14.333333333333334
6.6225,2014.0,,12.347499999999998,22.582916666666662,1.0,41.0075,0.27625,12.134166666666667
6.670000000000001,2014.0,,7.67125,22.50583333333333,1.0,42.17875,0.1275,16.03125
8.107083333333334,2014.0,,9.957916666666668,23.66541666666667,1.0,53.84583333333333,0.2354166666666667,18.32875
6.2,2014.0,,14.110416666666666,23.1225,1.0,42.87583333333333,0.2629166666666666,13.58125
5.91875,2014.0,,14.33625,22.585,1.0,56.590833333333336,0.1354166666666666,12.997916666666669
6.265416666666667,2014.0,,13.651666666666666,22.61125,1.0,53.37625,0.3016666666666667,13.600833333333334
7.213333333333334,2014.0,,21.68166666666667,22.76708333333333,1.0,46.68375,0.4041666666666666,13.228333333333332
5.653333333333333,2014.0,,14.1675,21.481666666666666,1.0,44.9675,0.2320833333333333,16.218333333333334
6.144166666666667,2014.0,,8.468333333333334,20.74,1.0,34.07958333333333,0.105,12.151666666666666
7.195,2014.0,,9.2425,19.67083333333333,1.0,28.085,0.2670833333333333,10.931666666666668
5.805833333333333,2014.0,,7.435,19.48375,1.0,39.34083333333333,0.2054166666666666,10.869166666666668
5.787083333333334,2014.0,,12.204166666666666,21.570833333333336,1.0,31.199583333333333,0.1870833333333333,14.65125
5.935,2014.0,,11.619166666666668,22.14833333333333,1.0,26.68958333333333,0.3433333333333333,9.98875
5.6125,2014.0,,11.615833333333336,21.31958333333333,1.0,22.989166666666662,0.1629166666666666,12.6
6.177916666666667,2014.0,,18.265833333333333,21.04958333333333,1.0,32.76208333333333,0.2070833333333333,14.2
6.319583333333334,2014.0,,11.085833333333332,20.637916666666666,1.0,32.098333333333336,0.0945833333333333,12.378749999999998
6.8254166666666665,2014.0,,8.134166666666667,21.289166666666667,1.0,34.712916666666665,0.22875,11.625
6.418333333333333,2014.0,,11.892916666666666,21.83583333333333,1.0,44.8625,0.1645833333333333,15.292916666666663
6.415833333333333,2014.0,,9.465,20.8775,1.0,35.28375,0.3308333333333333,12.96625
7.604166666666667,2014.0,,8.535,20.626666666666665,1.0,51.84166666666667,0.3058333333333333,14.635416666666666
6.179583333333333,2014.0,,7.727916666666666,20.222916666666663,1.0,37.08708333333333,0.1920833333333333,15.172083333333331
7.619583333333334,2014.0,,9.284583333333334,20.48708333333333,1.0,45.76708333333334,0.3729166666666666,12.2725
7.138333333333333,2014.0,,13.149583333333332,20.54458333333333,1.0,38.55875,0.2516666666666666,12.55
5.535,2014.0,,22.36375,21.74791666666667,1.0,45.04333333333333,0.2516666666666666,9.173333333333334
5.2683333333333335,2014.0,,22.895,21.758750000000003,1.0,37.5275,0.2629166666666667,12.563333333333333
5.37,2014.0,,7.56125,19.829583333333336,1.0,37.71333333333333,0.305,15.22625
7.94375,2014.0,,8.370833333333334,21.33,1.0,46.56041666666667,0.2158333333333333,15.20625
7.057916666666666,2014.0,,12.280833333333334,22.587083333333336,1.0,34.74875,0.3004166666666666,13.11
6.65625,2014.0,,18.54083333333333,22.96125,1.0,29.507916666666663,0.2329166666666666,14.205
7.572916666666667,2014.0,,15.765833333333331,22.43208333333333,1.0,42.86708333333333,0.1858333333333333,14.486666666666666
7.615416666666667,2014.0,,12.551666666666668,21.965416666666663,1.0,44.57416666666666,0.2795833333333333,14.765
8.011666666666667,2014.0,,12.053333333333333,22.616666666666664,1.0,34.787083333333335,0.3504166666666666,10.746250000000002
5.90875,2014.0,,14.2975,23.2075,1.0,29.86458333333333,0.1454166666666666,13.340000000000002
6.260000000000001,2014.0,,17.108333333333334,22.23333333333333,2.0,34.05041666666667,0.2275,13.632916666666668
6.7525,2014.0,,8.079166666666667,21.457083333333333,2.0,27.70625,0.18125,13.205
6.645,2014.0,,7.139583333333333,20.86083333333333,2.0,21.938333333333333,0.2141666666666667,7.760000000000001
5.883333333333333,2014.0,,9.58375,22.94375,2.0,19.563333333333333,0.1366666666666667,7.41375
6.58625,2014.0,,11.71,22.845416666666665,2.0,27.77416666666667,0.35125,10.752916666666666
7.145,2014.0,,16.072916666666668,23.29416666666667,2.0,28.13583333333333,0.2208333333333333,13.637083333333337
6.23,2014.0,,42.715833333333336,23.63625,2.0,27.963636363636365,0.3579166666666666,11.331666666666663
5.93375,2014.0,,44.906666666666666,22.52625,2.0,24.25208333333333,0.7008333333333333,11.065833333333332
5.752916666666667,2014.0,,17.140416666666667,24.0375,2.0,23.019583333333333,0.29625,10.347916666666666
6.094166666666666,2014.0,,15.413333333333334,24.52958333333333,2.0,31.24458333333333,0.3275,10.387916666666667
6.271666666666667,2014.0,,28.9225,24.085416666666664,2.0,30.90833333333333,0.1916666666666666,11.9525
6.940416666666667,2014.0,,27.10875,22.40958333333333,2.0,35.97291666666667,0.16375,10.274583333333334
7.730833333333333,2014.0,,30.30541666666667,23.102500000000003,2.0,32.560833333333335,0.39875,10.545833333333333
6.228333333333333,2014.0,,23.3125,23.7925,2.0,35.50541666666667,0.0991666666666666,9.655416666666666
6.482500000000001,2014.0,,48.555,23.975416666666664,2.0,25.347916666666663,0.4558333333333333,10.231666666666667
6.115416666666667,2014.0,,38.31208333333333,23.571250000000003,2.0,26.43875,0.3633333333333333,10.532916666666669
6.605833333333333,2014.0,,33.47208333333334,24.275,2.0,27.70958333333333,0.2654166666666667,8.333333333333334
6.544583333333333,2014.0,,8.77875,24.55,2.0,30.45041666666667,0.1745833333333333,8.795833333333333
5.8620833333333335,2014.0,,16.492083333333333,24.60458333333333,2.0,30.61708333333333,0.2425,9.00375
6.374583333333334,2014.0,,10.84375,23.927916666666665,2.0,31.515833333333333,0.2108333333333333,12.01875
