PM2.5,HR,NO2,YEAR,WD,MONTH,CO,SEASON,O3,TEMP,PM10
,29.444166666666664,10.525416666666668,2014.0,214.7158333333333,2,0.7195833333333334,3.0,14.697916666666666,19.79458333333333,97.04375
,24.15625,10.572916666666666,2014.0,120.96083333333333,2,0.5858333333333333,3.0,14.849166666666669,20.74458333333333,84.60333333333334
,21.7975,8.536666666666667,2014.0,151.15958333333333,2,0.2654166666666667,3.0,13.937083333333334,20.48708333333333,59.30318181818182
,25.22125,7.93625,2014.0,164.66,2,0.4754166666666666,3.0,17.372916666666665,20.78291666666667,63.401250000000005
,23.582083333333333,7.72375,2014.0,163.86416666666665,2,0.2754166666666667,3.0,16.799583333333334,21.19125,64.645
,30.57375,10.857916666666666,2014.0,187.2575,2,0.5325,3.0,17.312083333333334,21.541666666666668,86.84125
,38.96416666666666,10.585,2014.0,255.015,2,0.3933333333333333,3.0,18.021666666666665,20.937916666666663,66.74333333333333
,38.958333333333336,12.5625,2014.0,157.14041666666665,2,0.5795833333333333,3.0,18.5,20.875833333333333,94.20916666666666
,46.092083333333335,6.755,2014.0,171.9,2,0.2441666666666666,3.0,17.865,21.242916666666662,59.97708333333333
,42.61291666666667,7.667916666666667,2014.0,226.2179166666667,2,0.21375,3.0,15.532916666666669,20.648333333333333,47.5325
,42.48166666666667,9.003333333333334,2014.0,232.75041666666667,2,0.4204166666666666,3.0,14.02625,21.1475,81.63291666666667
,41.7275,8.680833333333334,2014.0,225.1654166666667,2,0.4329166666666666,3.0,13.892083333333332,21.03,83.77166666666666
,39.49166666666667,9.2025,2014.0,258.55333333333334,2,0.6525,3.0,13.506666666666668,21.54875,65.93541666666667
,32.483333333333334,8.34,2014.0,247.4970833333333,2,0.2541666666666666,3.0,13.626666666666669,21.48583333333333,50.70875
,29.15875,8.764583333333333,2014.0,196.46041666666667,2,0.3225,3.0,14.712083333333332,21.36458333333333,65.4075
,39.1775,9.06625,2014.0,251.0195833333333,3,0.4516666666666666,0.0,16.11,21.885,60.52666666666667
,37.8425,8.8475,2014.0,260.72083333333336,3,0.3270833333333333,0.0,14.01,22.71333333333333,51.66916666666666
,38.715,9.965416666666666,2014.0,233.0391304347826,3,0.49625,0.0,13.897083333333333,21.785,62.63291666666667
,46.09041666666667,7.3379166666666675,2014.0,175.15583333333333,3,0.1949999999999999,0.0,12.896666666666668,20.75875,58.00541666666666
,35.307916666666664,7.580416666666667,2014.0,254.6383333333333,3,0.2241666666666666,0.0,11.885833333333332,20.065416666666668,50.19
,32.63875,8.109583333333333,2014.0,196.0320833333333,3,0.29625,0.0,14.170416666666666,19.97791666666667,62.312916666666666
,39.906666666666666,6.559583333333333,2014.0,189.20916666666668,3,0.2279166666666666,0.0,13.556666666666668,19.57166666666667,55.0225
,44.01125,5.715,2014.0,243.32,3,0.1316666666666666,0.0,13.576666666666666,18.99,40.255
,48.07083333333333,7.0625,2014.0,218.3095833333333,3,0.1983333333333333,0.0,13.437083333333334,19.023333333333333,36.97708333333333
,45.990833333333335,7.045416666666667,2014.0,242.22916666666663,3,0.2920833333333333,0.0,9.224583333333332,19.23875,37.43666666666667
,35.843333333333334,5.582083333333333,2014.0,250.045,3,0.12625,0.0,12.1975,19.174166666666668,33.128750000000004
,25.56625,10.232083333333334,2014.0,197.1391304347826,3,0.2930434782608695,0.0,13.799166666666666,20.194166666666664,54.77791666666667
,40.88333333333333,7.730416666666667,2014.0,138.2275,3,0.4804166666666666,0.0,20.640833333333333,20.54583333333333,41.715
,27.355833333333333,8.145833333333334,2014.0,211.64125,3,0.3479166666666666,0.0,13.31375,20.26875,51.785
,33.395833333333336,6.1745833333333335,2014.0,255.35458333333327,3,0.2983333333333333,0.0,11.375416666666666,21.067916666666665,47.35125
,31.567083333333333,7.204999999999999,2014.0,241.34291666666664,3,0.2545833333333333,0.0,10.46875,20.90791666666667,42.35083333333333
,33.204166666666666,7.779583333333334,2014.0,217.52375,3,0.16375,0.0,17.132083333333334,17.09,54.23374999999999
,30.85875,9.59625,2014.0,196.27875,3,0.3341666666666666,0.0,12.9475,18.94375,67.24249999999999
,40.20125,9.575833333333334,2014.0,240.6445833333333,3,0.3904166666666666,0.0,11.509583333333332,20.889166666666664,49.97333333333333
,40.177083333333336,9.212916666666668,2014.0,124.66208333333331,3,0.3216666666666666,0.0,16.291666666666668,22.08375,61.61166666666667
,44.9725,6.898333333333333,2014.0,170.44125,3,0.2254166666666666,0.0,16.484166666666667,22.644166666666667,56.77913043478261
,37.48125,7.21375,2014.0,245.5795833333333,3,0.4629166666666666,0.0,12.206666666666663,23.18375,56.76583333333334
,38.24458333333333,7.396666666666667,2014.0,180.25956521739133,3,0.3799999999999999,0.0,17.2925,23.86791666666667,54.96
,38.32875,7.768333333333333,2014.0,155.60875,3,0.0870833333333333,0.0,17.155833333333334,23.8275,60.56458333333333
,41.255,8.481666666666667,2014.0,137.70041666666663,3,0.3025,0.0,14.55375,22.47625,78.99791666666667
,48.336666666666666,6.69625,2014.0,160.66375,3,0.2970833333333333,0.0,13.849166666666669,20.75125,41.56541666666666
,36.59666666666666,7.139166666666667,2014.0,239.9925,3,0.2808333333333333,0.0,13.5475,21.550833333333333,46.81166666666667
,37.83166666666667,8.396666666666667,2014.0,249.85,3,0.29,0.0,13.937916666666666,21.679166666666664,51.562916666666666
,34.03541666666667,8.724583333333333,2014.0,127.90875,3,0.4445833333333333,0.0,10.434166666666668,22.22083333333333,83.27666666666666
,36.70541666666667,6.392500000000001,2014.0,149.73583333333332,3,0.3470833333333333,0.0,21.230833333333333,21.199583333333333,42.602916666666665
,34.83541666666667,9.562083333333334,2014.0,237.7083333333333,3,0.40875,0.0,13.982916666666666,22.219166666666663,60.385
,31.062916666666663,8.347916666666666,2014.0,230.0175,4,0.57625,0.0,15.502916666666666,22.63416666666667,63.45043478260869
,32.60458333333333,7.098333333333334,2014.0,240.1233333333333,4,0.2749999999999999,0.0,17.215416666666666,23.120416666666667,49.32291666666666
,25.99458333333333,7.910833333333333,2014.0,258.17125,4,0.2795833333333333,0.0,12.915,22.7125,55.77
,17.292083333333334,8.445833333333333,2014.0,232.63,4,0.32875,0.0,16.714583333333334,22.754583333333333,64.24130434782609
,39.04333333333333,6.490416666666667,2014.0,190.0483333333333,4,0.4083333333333334,0.0,17.041666666666668,23.34708333333333,74.46375
,30.44,7.306249999999999,2014.0,243.6375,4,0.3433333333333333,0.0,17.085833333333333,23.18875,54.672083333333326
,25.89833333333333,7.805,2014.0,257.8575,4,0.3629166666666666,0.0,13.848333333333334,21.74416666666667,51.38260869565217
,29.87875,8.282083333333334,2014.0,98.78,4,0.5641666666666666,0.0,12.175416666666669,20.42833333333333,62.75375
,23.293333333333333,7.265833333333333,2014.0,67.97583333333334,4,0.6779166666666666,0.0,17.195833333333333,19.08375,56.325
,24.589166666666667,6.514166666666667,2014.0,141.93,4,0.2979166666666666,0.0,18.72875,21.219166666666663,60.385
,21.18583333333333,9.07,2014.0,170.34875,4,0.24375,0.0,16.015416666666667,23.54125,70.20666666666666
,18.355416666666667,9.544166666666667,2014.0,170.66,4,0.3120833333333333,0.0,17.892083333333336,25.114166666666662,66.455
,28.844166666666663,8.309583333333334,2014.0,247.2745833333333,4,0.40625,0.0,17.544166666666666,24.879166666666663,61.435
,23.69541666666667,9.36875,2014.0,260.66125,4,0.3616666666666666,0.0,14.432916666666666,24.132916666666663,53.11608695652174
,42.255,6.387083333333333,2014.0,90.73166666666668,4,0.32875,0.0,15.782916666666663,22.657916666666665,72.49791666666667
,40.27666666666666,5.7195833333333335,2014.0,162.14083333333335,4,0.2283333333333333,0.0,13.686666666666667,20.64625,66.6425
,38.5175,6.495833333333334,2014.0,240.24916666666664,4,0.33875,0.0,12.52125,22.64708333333333,45.48
,41.76291666666666,7.111250000000001,2014.0,96.63791666666668,4,0.2312499999999999,0.0,14.837916666666668,22.92708333333333,53.21333333333334
,47.32916666666667,5.71625,2014.0,129.0475,4,0.1245833333333333,0.0,17.223333333333333,22.459166666666665,43.06833333333333
,49.38833333333333,6.555,2014.0,127.2825,4,0.26125,0.0,18.82166666666667,22.52625,43.12173913043478
,40.61625,6.890416666666667,2014.0,170.89333333333332,4,0.2966666666666667,0.0,15.35625,22.57333333333333,54.42416666666667
,36.15083333333333,6.370416666666666,2014.0,131.83333333333334,4,0.24875,0.0,11.564166666666669,23.383333333333336,49.59
,38.76958333333334,5.952500000000001,2014.0,149.9,4,0.4054166666666667,0.0,16.893333333333334,23.364166666666662,43.23208333333333
,30.594583333333333,7.891666666666667,2014.0,233.0041666666667,4,0.2045833333333333,0.0,13.575,23.5,56.88041666666666
,29.899583333333336,7.842083333333334,2014.0,230.0716666666667,4,0.4504166666666667,0.0,12.339583333333332,23.975416666666664,67.13125000000001
,44.81,7.579583333333333,2014.0,174.0895833333333,4,0.2308333333333333,0.0,13.762916666666667,22.49625,61.39208333333334
,41.52291666666667,7.415,2014.0,246.17625,4,0.3458333333333334,0.0,13.85625,22.706666666666667,46.76333333333333
,30.286666666666665,8.25625,2014.0,260.34083333333336,4,0.2175,0.0,15.275416666666668,23.707916666666662,45.99583333333334
,31.01,8.46375,2014.0,252.435,4,0.33875,0.0,16.035416666666666,23.9125,60.70541666666667
,34.42458333333334,7.868749999999999,2014.0,160.16208333333333,4,0.2804166666666667,0.0,14.146666666666668,24.2925,75.59625
,41.60083333333333,6.172916666666667,2014.0,172.6966666666667,5,0.4175,0.0,14.372083333333334,22.42375,47.92916666666667
,32.517916666666665,7.383333333333333,2014.0,230.01875,5,0.3075,0.0,10.76,23.55458333333333,50.6475
,52.85958333333334,6.010416666666667,2014.0,84.22333333333333,5,0.2783333333333333,0.0,13.907083333333333,20.11375,39.06875
,46.69833333333333,6.759583333333333,2014.0,107.12083333333334,5,0.2020833333333333,0.0,17.392500000000002,22.11625,39.14434782608696
,34.24208333333333,9.047083333333331,2014.0,185.775,5,0.2504166666666667,0.0,15.160416666666668,24.723333333333333,43.79666666666666
,40.8625,7.265833333333333,2014.0,228.0925,5,0.3745833333333333,0.0,17.371666666666666,24.521666666666665,43.51652173913043
,64.87541666666667,5.614166666666667,2014.0,262.38125,5,0.1920833333333333,0.0,15.855833333333337,20.44083333333333,31.31583333333333
,77.50708333333334,6.489999999999999,2014.0,176.43375,5,0.2908333333333333,0.0,9.97625,18.14875,21.956666666666667
,59.35208333333333,6.60625,2014.0,209.495,5,0.2858333333333333,0.0,14.81125,21.824583333333333,28.16625
,49.79083333333333,8.092916666666666,2014.0,243.0725,5,0.3758333333333333,0.0,18.258333333333333,23.973333333333333,31.00208333333333
,51.72708333333333,6.927499999999999,2014.0,225.43166666666664,5,0.3204166666666667,0.0,18.652916666666663,25.065416666666668,29.02208333333333
,46.149166666666666,6.325,2014.0,252.87625,5,0.31,0.0,17.735833333333332,25.35333333333333,27.045416666666668
,44.040416666666665,9.599583333333332,2014.0,245.86291666666668,5,0.4391666666666666,0.0,13.839583333333332,25.21583333333333,35.8375
,53.32375,5.852916666666666,2014.0,59.07791666666666,5,0.51,0.0,10.632916666666668,21.77875,28.88958333333333
,50.67666666666667,5.01,2014.0,59.375416666666666,5,0.3241666666666666,0.0,13.345833333333331,18.339583333333334,22.88583333333333
,35.29416666666667,5.939583333333334,2014.0,89.96791666666667,5,0.3579166666666666,0.0,15.48625,19.65041666666667,30.51136363636364
,27.993333333333336,7.02625,2014.0,117.63,5,0.2941666666666667,0.0,15.2375,22.07208333333333,43.65625
,22.995833333333334,7.020416666666667,2014.0,102.11291666666666,5,0.3208333333333333,0.0,17.304583333333333,24.12875,40.42083333333333
,28.907083333333333,8.218333333333334,2014.0,116.23916666666666,5,0.3654166666666666,0.0,14.9625,23.69333333333333,50.778333333333336
,30.86375,6.7275,2014.0,137.54666666666665,5,0.2170833333333333,0.0,18.98208333333333,24.144583333333333,56.42250000000001
,38.7125,5.7875000000000005,2014.0,153.01250000000002,5,0.2958333333333333,0.0,18.313333333333333,23.871666666666663,58.57333333333333
,47.84,7.449583333333333,2014.0,140.34375,5,0.2545833333333333,0.0,16.663333333333334,23.56875,50.28
,60.21666666666667,6.000416666666666,2014.0,149.92583333333334,5,0.2358333333333333,0.0,18.015,22.016666666666666,36.99916666666667
,67.48291666666667,7.4575,2014.0,167.15833333333333,5,0.36125,0.0,16.404999999999998,20.96875,34.044999999999995
,63.81541666666666,6.675833333333333,2014.0,173.4045833333333,5,0.28875,0.0,18.576666666666668,21.492500000000003,27.90625
,68.85333333333334,6.965833333333333,2014.0,130.00708333333333,5,0.235,0.0,15.144166666666663,21.15,30.963478260869564
,68.89333333333333,6.492083333333333,2014.0,182.40916666666664,5,0.1405,0.0,17.632083333333334,20.754583333333333,27.487916666666667
,67.40666666666667,7.675833333333333,2014.0,209.8608333333333,5,0.3195833333333333,0.0,16.755416666666665,21.78875,38.10416666666666
,74.44375000000001,5.363333333333333,2014.0,199.21791666666664,5,0.2320833333333333,0.0,12.95625,20.14708333333333,22.3575
,72.22416666666668,6.372916666666666,2014.0,216.15666666666667,5,0.3058333333333333,0.0,8.80125,21.111666666666668,21.07125
,56.71291666666667,6.12875,2014.0,80.06583333333333,5,0.1895833333333333,0.0,10.393333333333333,23.355833333333333,21.46608695652174
,50.09916666666667,6.285833333333334,2014.0,71.75125,6,0.17875,1.0,15.471666666666666,23.18958333333333,25.570000000000004
,47.19208333333333,6.335416666666667,2014.0,68.16250000000001,6,0.3775,1.0,13.379166666666668,23.54208333333333,27.19333333333333
,51.08291666666667,5.78875,2014.0,68.995,6,0.26375,1.0,17.267916666666668,22.51625,32.31041666666667
,51.685,7.0687500000000005,2014.0,65.28958333333334,6,0.2733333333333333,1.0,12.828333333333331,23.454166666666666,24.976956521739133
,52.333333333333336,6.264583333333333,2014.0,96.66541666666666,6,0.34125,1.0,12.560833333333331,23.76833333333333,28.00208333333333
,56.64458333333334,5.863333333333333,2014.0,108.20208333333332,6,0.1879166666666666,1.0,10.095416666666669,23.9075,28.93958333333333
,57.88541666666666,5.874583333333334,2014.0,84.23833333333333,6,0.3420833333333333,1.0,9.060833333333331,23.796666666666667,22.41333333333333
,59.404583333333335,4.889166666666667,2014.0,117.41833333333334,6,0.1245833333333333,1.0,11.954583333333334,23.607916666666668,25.730833333333333
,59.995000000000005,6.524166666666667,2014.0,175.83583333333334,6,0.2508333333333333,1.0,13.832083333333337,23.988333333333333,26.51083333333333
,50.63708333333333,6.5808333333333335,2014.0,111.09291666666668,6,0.2045833333333333,1.0,13.405,25.18125,31.02521739130435
,49.397083333333335,5.970833333333334,2014.0,82.04708333333333,6,0.3820833333333333,1.0,16.825,24.07875,35.82625
,45.32375,6.410416666666666,2014.0,149.91625000000002,6,0.3487499999999999,1.0,17.899583333333332,24.935,46.48826086956522
,45.44875,7.2525,2014.0,151.08833333333334,6,0.2704166666666667,1.0,15.4,25.64625,47.724782608695655
,45.98291666666666,5.459166666666667,2014.0,102.39958333333334,6,0.2958333333333333,1.0,14.012083333333337,25.67458333333333,43.77875
,47.599583333333335,5.3220833333333335,2014.0,185.80791666666667,6,0.2933333333333333,1.0,16.53125,25.01708333333333,35.404583333333335
,47.22291666666666,6.134166666666666,2014.0,126.46916666666668,6,0.175,1.0,13.565,24.986666666666665,33.92583333333334
,58.29083333333333,5.593333333333334,2014.0,120.32625,6,0.2241666666666666,1.0,15.951666666666666,23.368333333333336,35.318333333333335
,70.04416666666667,6.759166666666666,2014.0,119.17625,6,0.2154166666666666,1.0,14.954583333333332,21.141666666666666,32.743478260869566
,73.02958333333333,6.49625,2014.0,114.83083333333332,6,0.2829166666666666,1.0,13.162916666666668,20.485833333333336,30.610416666666666
,80.15666666666667,6.6125,2014.0,176.24375,6,0.2833333333333333,1.0,12.414166666666668,19.06625,35.125217391304346
,76.11999999999999,6.4325,2014.0,150.72416666666666,6,0.1970833333333333,1.0,11.191250000000002,19.92708333333333,45.20260869565218
,66.16916666666667,6.7316666666666665,2014.0,152.31208333333333,6,0.4095833333333333,1.0,19.219166666666663,22.169166666666666,38.39875
,74.7325,5.5125,2014.0,251.8925,6,0.1758333333333333,1.0,12.494166666666668,20.38083333333333,28.46913043478261
,74.39375,5.829166666666667,2014.0,228.85458333333327,6,0.3033333333333333,1.0,13.86375,20.75875,28.235416666666666
,80.5225,7.387916666666666,2014.0,187.3720833333333,6,0.3991666666666666,1.0,11.024583333333332,19.801666666666662,28.079565217391306
,74.62791666666666,5.645833333333333,2014.0,161.91375,6,0.34625,1.0,8.694166666666666,20.885,26.2625
,81.25416666666666,7.6725,2014.0,215.5386956521739,6,0.3883333333333333,1.0,11.206666666666663,18.926666666666662,22.81722222222222
,74.32416666666667,5.66125,2014.0,181.93565217391307,6,0.3591666666666666,1.0,12.521666666666668,19.92833333333333,22.21
,68.76416666666667,5.221666666666667,2014.0,97.3475,6,0.3054166666666666,1.0,14.772083333333336,21.08458333333333,27.050833333333333
,72.41208333333334,7.504166666666666,2014.0,124.74458333333332,6,0.3670833333333334,1.0,9.335416666666667,19.75208333333333,31.85291666666667
,69.14208333333333,6.079166666666667,2014.0,126.8175,7,0.2045833333333333,1.0,10.269583333333332,20.665,27.56
,74.11416666666666,7.3379166666666675,2014.0,167.34166666666667,7,0.3054166666666666,1.0,10.655,20.46,28.20375
,65.7775,5.9025,2014.0,71.355,7,0.3270833333333333,1.0,12.191666666666668,20.734583333333333,24.312916666666663
,63.3075,5.440833333333334,2014.0,65.20875,7,0.3241666666666666,1.0,11.522916666666667,20.960833333333333,25.95041666666667
,61.42291666666666,5.4375,2014.0,70.52875,7,0.2316666666666666,1.0,12.046666666666669,20.692083333333333,26.09125
,65.3075,5.7925,2014.0,87.84916666666668,7,0.225,1.0,11.790416666666667,20.594166666666663,19.229166666666668
,63.29083333333333,6.9925,2014.0,198.07333333333327,7,0.2095833333333333,1.0,14.753749999999998,21.246666666666663,26.32375
,67.21041666666666,6.291250000000001,2014.0,207.615,7,0.2320833333333333,1.0,14.035000000000002,21.09375,25.08458333333333
,70.99083333333333,5.982083333333333,2014.0,152.53875,7,0.2320833333333333,1.0,18.679583333333333,20.33375,28.418333333333333
,71.41416666666667,5.597083333333334,2014.0,162.44083333333333,7,0.28625,1.0,16.60625,20.495,34.87375
,74.01958333333333,7.09,2014.0,149.52041666666665,7,0.14375,1.0,12.208333333333334,19.453333333333333,34.06583333333334
,62.56375,6.640416666666667,2014.0,91.98208333333334,7,0.2458333333333333,1.0,12.434166666666668,20.959166666666665,37.78666666666667
,58.775,5.470833333333334,2014.0,70.285,7,0.3062499999999999,1.0,13.70625,21.70583333333333,27.20208333333333
,63.122083333333336,7.013750000000001,2014.0,144.9704166666667,7,0.3479166666666666,1.0,12.1,20.67125,35.47666666666667
,59.702916666666674,7.268333333333333,2014.0,155.55249999999998,7,0.42375,1.0,13.897916666666667,22.07583333333333,36.44541666666667
,62.8425,6.454583333333333,2014.0,176.4575,7,0.2370833333333333,1.0,12.92875,21.87,40.07833333333333
,64.08416666666666,7.125416666666666,2014.0,245.12458333333333,7,0.225,1.0,15.075416666666667,21.968333333333334,39.57
,73.56791666666666,7.699166666666667,2014.0,213.31791666666663,7,0.1575,1.0,14.234583333333331,20.67375,27.041666666666668
,65.74416666666666,6.799166666666667,2014.0,190.48166666666668,7,0.3083333333333333,1.0,13.660833333333334,21.18125,30.25
,58.11333333333334,5.877916666666667,2014.0,189.7983333333333,7,0.1091666666666666,1.0,19.017916666666668,22.7725,28.74291666666667
,49.749545454545455,6.83625,2014.0,91.62458333333332,7,0.3470833333333333,1.0,13.345875,23.77541666666667,38.134166666666665
,53.53,6.377083333333334,2014.0,87.16041666666666,7,0.1333333333333333,1.0,12.04375,23.234583333333333,39.864583333333336
,54.32791666666666,6.2625,2014.0,72.41208333333334,7,0.4583333333333333,1.0,11.42875,22.444166666666664,45.32916666666666
,60.35666666666666,5.597916666666666,2014.0,121.78375,7,0.1833333333333333,1.0,12.781666666666666,20.495416666666667,43.85125
,65.16958333333334,7.113333333333333,2014.0,156.31166666666667,7,0.1558333333333333,1.0,14.90625,20.63583333333333,45.24875
,61.23916666666667,7.767083333333333,2014.0,135.77291666666667,7,0.2758333333333333,1.0,13.06375,22.07333333333333,40.57583333333333
,60.94541666666667,6.330000000000001,2014.0,117.06916666666666,7,0.2533333333333333,1.0,15.02,22.419166666666666,39.12458333333333
,63.38708333333333,7.177499999999999,2014.0,177.285,7,0.2604166666666667,1.0,12.530416666666667,21.215416666666663,39.17375
,62.32416666666666,6.827083333333333,2014.0,171.89166666666665,7,0.2095833333333333,1.0,14.333333333333334,20.61041666666667,37.11375
,60.88625,6.6225,2014.0,145.54708333333335,7,0.27625,1.0,12.134166666666667,22.582916666666662,41.0075
,64.62208333333334,6.670000000000001,2014.0,197.59666666666664,7,0.1275,1.0,16.03125,22.50583333333333,42.17875
,55.05458333333333,8.107083333333334,2014.0,183.45041666666668,8,0.2354166666666667,1.0,18.32875,23.66541666666667,53.84583333333333
,44.43291666666667,6.2,2014.0,77.16958333333334,8,0.2629166666666666,1.0,13.58125,23.1225,42.87583333333333
,45.84875,5.91875,2014.0,86.49208333333333,8,0.1354166666666666,1.0,12.997916666666669,22.585,56.590833333333336
,49.31125,6.265416666666667,2014.0,74.50458333333334,8,0.3016666666666667,1.0,13.600833333333334,22.61125,53.37625
,54.58125,7.213333333333334,2014.0,106.715,8,0.4041666666666666,1.0,13.228333333333332,22.76708333333333,46.68375
,60.314166666666665,5.653333333333333,2014.0,160.67541666666668,8,0.2320833333333333,1.0,16.218333333333334,21.481666666666666,44.9675
,67.8425,6.144166666666667,2014.0,165.97458333333333,8,0.105,1.0,12.151666666666666,20.74,34.07958333333333
,72.40833333333333,7.195,2014.0,194.2995833333333,8,0.2670833333333333,1.0,10.931666666666668,19.67083333333333,28.085
,73.565,5.805833333333333,2014.0,194.4183333333333,8,0.2054166666666666,1.0,10.869166666666668,19.48375,39.34083333333333
,65.87791666666666,5.787083333333334,2014.0,130.65333333333334,8,0.1870833333333333,1.0,14.65125,21.570833333333336,31.199583333333333
,60.85166666666667,5.935,2014.0,75.75625000000001,8,0.3433333333333333,1.0,9.98875,22.14833333333333,26.68958333333333
,64.96916666666667,5.6125,2014.0,120.6875,8,0.1629166666666666,1.0,12.6,21.31958333333333,22.989166666666662
