PM10,HR,WD,RADSOL,NO2,MONTH,CO,PBAR,PM2.5
43.03416666666666,,89.565,,14.408333333333331,11,0.6491666666666667,,
58.900416666666665,,150.32583333333332,,21.971666666666668,11,0.8491666666666666,,
61.1025,,85.39583333333333,,21.839583333333334,11,0.745,,
79.75217391304348,,115.11625,,29.27916666666667,11,0.9804166666666668,,
87.1475,,120.98708333333332,,24.687916666666663,11,0.8508333333333334,,
51.10416666666666,,87.14833333333333,,15.93,11,0.6791666666666667,,
58.61541666666667,,85.97833333333334,,13.992083333333332,11,0.6054166666666666,,
39.8875,,90.05041666666666,,13.530416666666667,11,0.5979166666666667,,
47.80916666666667,,149.13791666666663,,17.7925,11,0.7000000000000001,,
43.84333333333333,,251.705,,14.385,11,0.57375,,
83.14,,185.11125,,33.06541666666667,11,0.8591666666666667,,
88.32625,,109.52,,28.35875,11,0.8329166666666667,,
58.345416666666665,,115.74875000000002,,17.732916666666664,11,0.6545833333333334,,
67.96208333333333,,101.26375,,21.363333333333333,11,0.6195833333333333,,
46.0375,,84.65958333333333,,14.435833333333331,11,0.4970833333333333,,
51.962916666666665,,82.41458333333334,,17.653333333333332,11,0.57125,,
86.00291666666668,,130.51958333333334,,30.3225,11,0.9475,,
87.29708333333333,,123.2975,,31.180000000000003,11,0.77875,,
74.53666666666668,,108.04958333333332,,26.395,11,0.69625,,
62.31458333333333,,116.09125,,22.80666666666667,11,0.6604166666666667,,
82.17458333333333,,94.19166666666666,,28.70583333333333,11,0.8579166666666667,,
51.59458333333333,,87.99958333333332,,20.25166666666667,11,0.6029166666666667,,
120.20454545454544,,127.9675,,29.11391304347826,11,1.1579166666666667,,
101.0525,,189.0883333333333,,34.44083333333334,12,0.8595833333333333,,
113.23,,210.25041666666667,,32.83208333333334,12,0.9483333333333334,,
56.935,,81.29583333333333,,15.35,12,0.5416666666666666,,
48.87041666666666,,94.31791666666668,,19.927916666666665,12,0.5804166666666667,,
46.8025,,84.26083333333334,,17.021666666666665,12,0.5154166666666666,,
45.145,,73.46166666666666,,12.768333333333333,12,0.4287499999999999,,
62.94833333333333,,90.74625,,24.212083333333336,12,0.71,,
75.11,,167.70333333333335,,27.9025,12,0.7599999999999999,,
162.29,,121.335,,51.88666666666666,12,1.60875,,
102.46416666666666,,144.13625,,39.48625,12,1.0095833333333333,,
120.1,,178.4225,,38.67333333333333,12,0.9641666666666668,,
56.18333333333334,,264.75166666666667,,20.25583333333333,12,0.58625,,
26.826666666666668,,225.68041666666667,,19.37666666666667,12,0.8708333333333332,,
62.64333333333334,,198.52,,30.392916666666668,12,1.2045833333333331,,
81.28541666666666,,217.7095833333333,,30.57583333333333,12,0.9620833333333332,,
61.85666666666666,,230.8258333333333,,26.879166666666663,12,0.83625,,
86.81458333333335,,229.72416666666663,,31.557916666666667,12,1.096666666666667,,
99.79458333333334,,87.49166666666667,,24.482916666666668,12,0.8166666666666668,,
62.59666666666666,,87.23041666666667,,22.0975,12,0.7783333333333333,,
