YEAR,MONTH,DAY,O3,SO2,CO,NO2,PM2.5,PM10,WS,WD,TEMP,HR,PBAR,RADSOL,SEASON
2023.0,5,9.0,0.0342916666666666,0.007125,1.74125,0.0065833333333333,,59.958333333333336,2.939583333333333,179.26,23.83333333333333,34.69166666666667,,,0.0
2023.0,5,10.0,0.0328333333333333,0.0065833333333333,1.7816666666666665,0.0054583333333333,,69.29166666666667,3.064583333333333,258.6058333333333,24.70833333333333,28.784166666666668,,,0.0
2023.0,5,11.0,0.044,0.0065833333333333,1.7420833333333334,0.0054583333333333,,70.33333333333333,2.955,239.99916666666664,24.25,24.14583333333333,,,0.0
2023.0,5,12.0,0.0415,0.006625,1.8304166666666664,0.0070833333333333,,80.66666666666667,2.4058333333333333,231.2525,24.125,27.13958333333333,,,0.0
2023.0,5,13.0,0.0447083333333333,0.0071666666666666,1.8204166666666663,0.0072916666666666,,83.83333333333333,3.080416666666667,237.88583333333332,24.45833333333333,33.15125,,,0.0
2023.0,5,14.0,0.0355416666666666,0.007875,1.8004166666666668,0.0047916666666666,,58.375,3.1679166666666667,148.13625,21.916666666666668,42.95041666666666,,,0.0
2023.0,5,15.0,0.0363636363636363,0.0087727272727272,1.789090909090909,0.0049090909090909,,53.31818181818182,3.263636363636364,153.23909090909092,22.09090909090909,41.31,,,0.0
2023.0,5,16.0,0.0364583333333333,0.0065833333333333,1.825416666666667,0.0059166666666666,,53.130434782608695,2.8633333333333333,174.9825,21.875,40.02041666666667,,,0.0
2023.0,5,17.0,0.0354583333333333,0.0062083333333333,1.829583333333333,0.00475,,49.66666666666666,2.4970833333333333,243.1916666666667,23.45833333333333,31.89208333333333,,,0.0
2023.0,5,18.0,0.03775,0.0070416666666666,1.885,0.007,,67.5,2.1975,209.14125,24.25,32.967083333333335,,,0.0
2023.0,5,19.0,0.04275,0.01025,1.8916666666666664,0.0058333333333333,,91.0,2.6133333333333333,180.13208333333333,23.5,41.01,,,0.0
2023.0,5,20.0,0.0331666666666666,0.0153333333333333,1.9941666666666664,0.0065416666666666,,41.25,2.8825000000000003,194.87875,20.25,59.275,,,0.0
2023.0,5,21.0,0.0384166666666666,0.0085,1.8970833333333332,0.0040833333333333,,36.583333333333336,3.089166666666667,124.63166666666666,23.33333333333333,47.58541666666667,,,0.0
2023.0,5,22.0,0.0413333333333333,0.0124999999999999,1.90375,0.005375,,52.083333333333336,3.315,150.85541666666668,23.25,53.67958333333333,,,0.0
2023.0,5,23.0,0.0385416666666666,0.0094166666666666,1.9179166666666667,0.0060416666666666,,58.875,3.1216666666666666,163.36125,24.375,47.45291666666666,,,0.0
